¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(406.27, 6.79, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373438
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56094
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01759
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07892
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09564
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.737754
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.856322
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.981759
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.114626
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.255528
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.405302
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564707
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732384
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894897
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050248
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178126
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31245
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453756
ƒ(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602535
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759378
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924893
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09981
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284932
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482256
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71874
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961523
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2118
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479671
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76691
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075737
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460971
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22533
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34371
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72009
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63819
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5779
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.729355
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847457
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.972387
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.104679
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.245029
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.394155
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.552849
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722027
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888696
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04408
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171631
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305686
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446663
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595098
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751563
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916696
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091191
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275822
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471472
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696327
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938872
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187696
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453888
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739369
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046174
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376777
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03229
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12298
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43757
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22471
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02612
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.721127
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.838807
€(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.963221
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.095022
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.234792
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.38326
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541265
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709693
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882844
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038412
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165751
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2995
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440197
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588286
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7444
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909172
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083245
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267474
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462654
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674854
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91719
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164606
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42928
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71302
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017948
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346408
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847498
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8962
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16895
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83611
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41811
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.713122
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.83034
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.954322
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.085566
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.224773
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372645
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529984
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697679
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.876773
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033244
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160334
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293859
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434264
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582088
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737936
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902349
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076056
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259849
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454621
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661264
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896533
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142578
€(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405781
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687915
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990981
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317473
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690171
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67983
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91337
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48612
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83132
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.70534
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.822117
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.945626
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.076365
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.215028
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362299
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51897
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685962
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864261
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028634
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155494
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288785
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428986
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576511
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732056
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896162
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069589
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25301
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447402
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653632
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876801
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121603
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382545
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661282
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960575
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28271
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630405
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4731
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66914
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1749
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32515
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.697
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.813297
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.936319
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.066511
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.204566
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.351197
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.507134
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673331
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85077
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024148
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150763
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283748
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423611
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570797
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725942
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889645
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062608
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24559
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439421
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645085
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849932
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073139
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330087
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605224
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900545
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218271
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561031
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27552
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42433
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86456
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84359
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.686301
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.802013
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.924366
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.053881
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.191175
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337005
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.492057
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657274
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83364
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012656
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145695
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278431
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418014
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564949
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71984
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883199
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055816
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238422
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431847
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637101
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84335
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025436
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279228
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5509
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842417
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155873
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4939
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0865
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19112
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56959
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38566
ƒ(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.675786
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.790965
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.912665
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.041527
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.178075
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.323105
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.477293
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641587
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81688
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999578
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14114
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273678
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413032
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559739
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71434
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877442
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04974
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231998
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425104
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629951
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837666
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009736
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229946
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498315
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78613
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095518
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428984
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905498
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96874
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28972
(407.15, 6.77, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97486
