¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Æ(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20674
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329021
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548765
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785335
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040749
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317276
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617552
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944827
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302765
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695818
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129384
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609955
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14553
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74603
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41121
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14535
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98243
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95331
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05407
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01052
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02626
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06973
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.8976
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.87932
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.86404
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.85174
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.84241
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.83606
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.83266
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.83223
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.83476
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118959
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32314
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542427
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778516
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033384
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309247
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608883
¯(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93533
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292353
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684361
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11675
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595901
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12985
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72837
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39472
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12663
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96102
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89886
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99058
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98923
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96219
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11943
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.00599
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.9876
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.97223
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.95986
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.95049
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.94409
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.94068
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.94024
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.94278
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113495
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317297
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536137
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771742
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026038
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301332
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600242
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925948
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28203
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673042
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104201
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581964
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11427
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71088
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37846
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10814
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9428
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84686
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92801
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96907
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93948
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16766
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.11857
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.10008
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.08463
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.07219
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.06276
®(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.05633
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.05289
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.05245
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.055
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108099
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311466
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529902
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765021
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018784
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293458
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591702
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916598
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271809
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661802
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091771
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568166
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09885
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69354
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36245
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08994
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92922
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84429
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86631
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95002
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91803
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21431
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.23547
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.21688
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.20132
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.18881
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.17932
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.17286
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.1694
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.16896
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.17152
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102732
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305721
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523698
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758339
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011608
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285665
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583233
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907332
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261696
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650653
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079454
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554502
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08359
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67637
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34504
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07204
»(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91586
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8422
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80923
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93208
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98921
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25943
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.35679
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.33808
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.32244
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.30985
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.3003
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.29379
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.29032
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.28987
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.29245
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097405
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300047
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517584
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751771
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004441
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277936
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574822
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898157
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251623
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639588
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067263
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540968
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06844
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65937
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32579
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05768
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9028
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84061
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80738
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91526
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06261
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30295
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.48265
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.46382
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.44808
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.43541
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.42581
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.41926
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.41576
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.4153
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.4179
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092144
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294391
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511495
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745184
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997397
«(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270253
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566489
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889083
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241718
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628657
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055176
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527528
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05348
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64253
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30677
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04644
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8899
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83954
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80612
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90588
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13755
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34479
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.61317
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.59422
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.57838
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.56563
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.55596
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.54936
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.54584
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.54539
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.54799
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08693
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288774
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505492
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73872
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990382
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262667
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558192
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880067
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231819
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617802
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043187
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514231
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03865
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62589
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28788
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03542
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87725
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83891
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80542
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82632
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21407
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38501
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.74849
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.72941
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.71346
³(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.70063
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.6909
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.68426
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.6807
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.68024
(323.81, 7.57, 368.48) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.68287
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081714
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283223
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499534
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732295
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983435
(323.81, 7.57, 368.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255135
