¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(327.87, 7.28, 381.61) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.24561
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21537
(328.11, 7.25, 380.72) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.96431
(328.11, 7.25, 380.72) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.52289
(328.11, 7.25, 380.72) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.29672
(328.11, 7.25, 380.72) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.1034
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.3595
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.34767
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.3377
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.32959
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.32333
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.31891
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.31632
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.31559
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.31668
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104466
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322813
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558372
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813219
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089773
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387573
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710183
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062728
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.450377
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.878577
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981094
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56604
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22556
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96623
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78645
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70901
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8615
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22822
(328.11, 7.25, 380.72) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.96697
(328.11, 7.25, 380.72) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.66926
(328.11, 7.25, 380.72) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.46437
ö(328.11, 7.25, 380.72) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.31274
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.59722
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.58515
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.57498
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.5667
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.5603
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.55578
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.55314
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.55238
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.55348
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106153
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324629
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.560336
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815346
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092086
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388835
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711349
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.064006
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.451784
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.880136
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.355696
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57129
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23151
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96855
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78907
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71804
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87212
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24091
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.76754
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.74525
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.71705
(328.11, 7.25, 380.72) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.61987
(328.11, 7.25, 380.72) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.58981
(328.11, 7.25, 380.72) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.94663
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.03476
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.03945
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.80851
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.80389
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.80119
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.80039
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.80151
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10782
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326426
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.562274
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817448
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093322
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390083
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712503
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.065272
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453181
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.881683
ñ(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.357417
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57648
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2374
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97085
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7917
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72696
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.64099
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.82555
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.97472
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.95212
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.8575
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.54591
(328.11, 7.25, 380.72) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.2476
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 21.16163
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 20.493
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 20.48262
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 21.4344
(328.11, 7.25, 380.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.06153
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109463
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328197
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564189
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819524
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094452
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391314
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.713645
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.066525
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454563
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.883213
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.359119
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.903707
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2432
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97313
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79434
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73576
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.67696
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.01256
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.17252
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.16717
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.09501
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.84582
(328.11, 7.25, 380.72) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 24.34445
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.01761
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.60338
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 20.51662
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111087
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329947
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56608
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821572
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095566
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392437
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.714777
ë(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.067765
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.45593
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884726
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.362142
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.908152
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24894
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97539
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79695
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74445
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.80831
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.20632
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.37079
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.39082
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.34285
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.24906
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 20.60905
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.27041
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.23429
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.36213
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.40875
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112689
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331672
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567945
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823534
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096666
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393459
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715893
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.068993
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.457282
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.886223
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.36571
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.912539
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5292
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97766
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79951
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75299
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.30369
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.17804
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.57636
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.62354
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.12247
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.24991
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 21.18527
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 21.91109
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 21.91127
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 20.60903
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114269
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333374
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569785
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.824532
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09775
Á(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394472
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.070206
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.458618
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.887704
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.369288
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.916868
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5341
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97988
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80207
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76145
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.56911
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.28942
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.1972
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.17576
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.28119
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.45273
(328.11, 7.25, 380.72) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 19.96463
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 20.678
(328.11, 7.25, 380.72) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 20.66754
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115828
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.335055
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571599
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825516
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098817
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395472
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718093
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.071405
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.459942
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.88917
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.373089
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.92114
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53893
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24055
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8046
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76978
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93307
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.55746
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.423
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.40122
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.48661
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.66342
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.20476
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117363
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336709
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573388
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826487
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.099873
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.39646
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719174
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072594
´(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461249
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.890616
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.376839
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.92535
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54369
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24599
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80714
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77798
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94276
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.83846
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.65833
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.6362
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.70001
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.88236
(328.11, 7.25, 380.72) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.39232
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118875
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33834
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57515
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827441
