¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.01296
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.916923
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.492887
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29433
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94151
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67732
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52128
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49886
(339.14, 6.96, 314.24) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.58456
(339.14, 6.96, 314.24) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.55916
(339.14, 6.96, 314.24) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.57036
(339.14, 6.96, 314.24) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.68797
(339.14, 6.96, 314.24) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.9781
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.21506
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.3475
ú(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.21634
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.20532
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.284
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.51338
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98104
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156757
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344084
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544177
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791479
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129989
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529278
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.90556
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.450289
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06577
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93542
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67041
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51326
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48957
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63344
(339.14, 6.96, 314.24) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.65615
(339.14, 6.96, 314.24) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.63122
(339.14, 6.96, 314.24) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.49162
(339.14, 6.96, 314.24) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.89669
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.08143
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.32136
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.19034
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.17933
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.25716
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.48298
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985069
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161044
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348655
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549062
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782736
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097327
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492736
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.894192
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.407449
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782034
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16487
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36023
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50492
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47983
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62195
(339.14, 6.96, 314.24) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.55187
(339.14, 6.96, 314.24) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.52707
(339.14, 6.96, 314.24) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.37994
(339.14, 6.96, 314.24) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.09937
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.95149
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.29807
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.16698
ø(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.15597
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.23284
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.45486
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989223
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165465
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353371
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554099
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774034
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064694
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.456247
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882822
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.364385
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644649
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862237
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26048
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47825
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46964
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60997
(339.14, 6.96, 314.24) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.50031
(339.14, 6.96, 314.24) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.48019
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.26996
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.41735
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.82514
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.27761
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.14622
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.13522
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.21103
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.42901
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993501
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170019
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358226
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559287
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774524
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037772
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.419823
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.854034
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321118
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511858
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94528
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35272
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59248
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59747
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79399
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.11612
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.13287
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.27755
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.70228
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.25998
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.12806
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.11707
ö(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.1917
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.40539
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997904
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174706
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363225
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564629
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780243
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028408
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383468
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.813175
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.277667
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383379
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588412
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804127
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03128
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4418
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70307
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74069
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.97268
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.00016
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.14222
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.58281
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.24516
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.11249
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.10149
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.17485
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.38402
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994385
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179526
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368365
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570122
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786127
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019093
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347192
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.772429
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.234053
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259081
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458278
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667744
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888186
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12047
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52802
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81046
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.83411
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.87167
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.01124
(339.14, 6.96, 314.24) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 18.894
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.23312
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.09948
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.08849
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.16046
õ(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.36485
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98934
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184478
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373647
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575768
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792173
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024391
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311007
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.731809
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.205307
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138744
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332398
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535912
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749943
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975355
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21304
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61162
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.70024
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.7473
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.88447
(339.14, 6.96, 314.24) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 19.36132
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.22387
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.08904
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.07805
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.14852
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.3479
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984291
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189564
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379072
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.581564
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.798382
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031056
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293677
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.691318
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.159573
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022272
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210608
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408434
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616411
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835251
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06586
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30914
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69287
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.80308
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.76176
(339.14, 6.96, 314.24) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 19.13585
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.21739
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.08114
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.07015
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.13903
(339.14, 6.96, 314.24) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.33314
ï(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979334
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190189
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384638
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587513
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804753
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037899
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288712
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650968
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.11403
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909452
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092715
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285122
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48727
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699912
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923822
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15989
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40899
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77221
(339.14, 6.96, 314.24) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.45339
(339.14, 6.96, 314.24) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 19.00198
(339.14, 6.96, 314.24) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 19.10406
(339.14, 6.96, 314.24) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 19.31279
(339.14, 6.96, 314.24) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 19.30821
(339.14, 6.96, 314.24) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 19.13999
(339.14, 6.96, 314.24) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 18.56632
(339.14, 6.96, 314.24) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.79425
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979969
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.18475
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390345
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593614
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.811289
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044915
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.296263
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610766
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577776
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800131
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978601
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165812
(339.14, 6.96, 314.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36246
