¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(361.36, 7.16, 352.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873481
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54498
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45829
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51732
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7598
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10202
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5532
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22914
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70044
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.81621
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.7706
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.822661
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50476
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731169
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974958
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238236
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523312
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83295
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170483
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539722
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945292
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392847
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88905
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44223
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06278
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76357
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56113
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47689
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53904
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78545
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.223
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.21492
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.21995
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.23983
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.22513
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.824257
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50895
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73567
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979838
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243464
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528995
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839135
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177232
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547096
­(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95344
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401815
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899052
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45344
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07535
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77782
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57745
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49571
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56095
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81134
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2995
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.22577
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.21302
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.21384
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.26017
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.24087
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.22433
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.21054
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.19947
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.0511
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.16912
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.16623
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.825887
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.019793
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740219
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984708
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248751
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534699
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845405
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184043
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554556
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961685
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410939
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909177
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46474
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08805
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79223
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59391
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5147
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58314
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83753
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33086
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.46917
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.47327
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.48205
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.827552
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.021577
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.229928
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989647
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254083
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540485
­(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851672
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190909
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562109
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96998
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420089
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919336
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47615
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10091
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80679
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61057
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53389
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60553
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86397
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36264
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.32259
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.30992
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.31085
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.35106
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.33158
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.31486
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.30091
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.2897
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.28124
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.27551
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.27251
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.829249
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.023397
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.231885
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994635
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259487
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546338
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858019
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197844
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569712
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978354
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429367
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929643
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48769
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11386
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82153
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62735
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55329
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62817
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89074
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3947
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96982
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77679
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2676
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.83098
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.025253
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.23388
¸(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.458472
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264916
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552225
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864434
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204865
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577375
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986791
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438705
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940062
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4993
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12697
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83634
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64435
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57292
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65102
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91779
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42717
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03524
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91537
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32987
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.832744
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.027145
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.235913
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.460663
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270381
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558183
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870903
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211929
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585142
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995338
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448132
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950524
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51102
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14018
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85133
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66148
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59271
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67416
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94512
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46001
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10193
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05653
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.433
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.834539
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.029071
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.237985
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.462895
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.705669
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564176
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877436
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21904
É(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592926
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003924
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457645
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961131
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52284
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15351
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86646
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67876
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61266
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69746
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97272
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49315
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18997
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20024
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55057
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.26393
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.26867
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.836369
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.031034
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.240093
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.465168
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.708125
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.972438
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883992
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226202
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600813
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012591
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467257
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971785
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53481
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16695
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88172
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69626
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63286
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72104
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00058
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52662
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30963
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34656
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67026
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.03471
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.03514
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.9501
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.95469
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.838231
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.03303
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.24224
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.467481
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.710626
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.975437
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890604
µ(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233424
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60877
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021343
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476936
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98258
(362.74, 7.13, 352.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54685
