¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796091
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04299
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.302219
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.580041
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.874778
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.188909
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.512964
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.862237
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.24163
ã(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.65395
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.10258
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.59247
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.12948
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.72065
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.3745
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.10142
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.92458
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.8408
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.75667
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.99858
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28246
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64966
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469935
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665814
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879561
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108566
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352576
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.571602
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805282
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.049101
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.308752
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587038
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882279
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.195727
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.520291
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.870131
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.25017
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.66321
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.11266
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.60348
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.14155
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.73395
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.38922
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.12884
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.94507
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.8639
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.75909
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.98417
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22928
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54809
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472345
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670361
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.884422
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113779
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.358439
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577847
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81194
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.05557
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.315668
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594448
ì(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.890239
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.203074
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528187
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.878637
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.25937
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.67318
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.12352
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.61534
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.15456
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.74828
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.40508
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.1484
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.96699
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.8666
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.76327
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.97173
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24268
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50638
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474935
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675011
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889399
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119112
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364583
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584385
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818781
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062399
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322968
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.60227
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.898657
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.210946
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.536648
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.887756
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.26922
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.68387
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.13515
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.62804
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.16849
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.76363
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.43534
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.16925
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.99035
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.87043
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.76921
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.96125
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26427
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4572
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478953
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679766
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894485
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124567
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371006
ì(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591222
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825519
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06959
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330653
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.610506
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907535
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.219348
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.545676
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.897486
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.27973
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.69527
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.14755
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.6416
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.18336
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.78001
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.45522
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.1914
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.01516
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.87604
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.77691
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.95273
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26651
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40128
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483504
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684624
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899684
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130141
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377664
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598357
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832596
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.077138
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338726
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.619157
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.916872
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.228277
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.555276
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.907832
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.2909
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.70739
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.16074
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.65601
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.19917
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.81248
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.47627
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.21484
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.04143
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.88341
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.78638
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.94784
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25948
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34844
Å(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488153
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689588
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904994
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.135834
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383783
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605792
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84001
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.08505
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.347187
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.628224
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.926673
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.237742
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.565451
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.918796
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.30273
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.72022
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.17472
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.67128
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.21593
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.83253
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.49849
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.23959
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.06917
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.89256
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.79763
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68106
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25481
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29865
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88819
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492898
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694654
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910416
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141645
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390032
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613525
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847764
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.093325
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.356035
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.637708
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.936937
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.247739
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.576197
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930382
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.31523
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.73378
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.18948
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.68741
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.2458
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.85364
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.52188
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.26566
¯(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.0984
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.90348
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.81065
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70465
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25258
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25186
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66958
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497739
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699823
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915946
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147579
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396407
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.621559
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.855856
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.101963
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.365273
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.64761
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947667
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.258273
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.587521
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.94259
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.32839
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.74807
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.20504
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.70442
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.2702
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.87582
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.54646
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.29305
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.12912
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.91619
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.82545
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73039
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25273
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20807
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52028
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502677
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705097
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921588
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153629
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402911
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629893
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.864294
(391.38, 12.76, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.110966
