¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(339.44, 7.21, 369.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.040472
ß(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712919
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051407
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422262
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815091
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247443
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725906
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2582
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87922
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58644
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39401
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32473
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4089
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68768
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14167
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91974
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22131
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.07751
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.78289
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979474
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190847
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418706
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665012
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40433
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714554
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053186
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424249
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817505
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250102
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728866
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26152
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88255
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59023
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39837
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32977
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41478
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69468
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15081
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93003
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23425
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.61236
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783861
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980515
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191969
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419917
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666325
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933476
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716196
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054996
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426207
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820013
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252861
Ë(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731934
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26497
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88593
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59411
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40279
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33488
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42082
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70181
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16026
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94052
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.07862
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.6284
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784848
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981575
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19311
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42115
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667657
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934925
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225636
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056837
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428247
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822609
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255719
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735112
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26848
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88937
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59802
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40726
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34011
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42691
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70908
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17003
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95121
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1502
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.64475
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785854
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982655
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194273
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422404
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669016
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.9364
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227243
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.544721
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430288
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825266
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258699
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738375
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27213
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89289
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60201
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41186
­(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34541
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43312
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71645
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18017
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.94961
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.8943
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.6614
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786877
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983754
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195456
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423681
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670398
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.9379
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228879
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546507
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.894563
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828041
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261719
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741772
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27591
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89647
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60606
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41652
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35081
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43946
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72399
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19061
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96699
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.90735
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.67836
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787916
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98487
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196657
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424979
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671803
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939425
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230539
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.548324
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896558
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.277498
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.688126
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745246
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27979
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9001
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6102
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42126
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3563
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44589
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73163
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52683
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7983
ù(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.92064
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.69562
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788973
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986005
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19788
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426297
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673229
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940975
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.232229
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550171
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898585
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.279164
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.689967
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.145103
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.902629
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90379
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61442
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42612
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3619
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45247
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04649
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15674
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81055
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.93415
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.71318
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790047
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987158
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19912
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427636
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674681
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942549
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233945
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552047
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900647
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.280901
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.691885
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.147232
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.654794
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22492
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93584
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83647
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67244
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.529
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73434
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16665
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82314
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.9479
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.73105
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791137
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98833
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.200382
ì(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428998
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676154
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944149
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.235686
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.553954
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.90274
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282705
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.693878
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.149445
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.657141
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22756
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87535
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63601
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51308
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53533
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74186
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17682
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83606
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.96188
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.74923
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792244
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989519
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201662
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43038
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.677649
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945775
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237457
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55589
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.904864
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284577
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.695948
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151744
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.659576
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23029
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87948
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64074
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51856
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54176
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7495
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18725
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84933
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97608
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.76769
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793367
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990725
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20296
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431783
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679168
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947423
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239254
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557853
ê(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.907022
(339.80, 7.20, 368.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.286518
