¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6817
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79162
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89537
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14832
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58268
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24064
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1092
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.060271
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.450929
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.889666
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.369184
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5976
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63105
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63958
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75521
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44226
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15278
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87879
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68711
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79451
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89866
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15204
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58697
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24563
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67111
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075593
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.467847
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.910786
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.392738
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74067
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80421
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82534
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7991
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4442
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15493
×(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94168
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81037
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79744
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90197
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15582
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59132
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25072
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.090567
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484386
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.931508
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.415863
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.957331
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98028
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01504
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8009
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44614
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15706
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94407
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81994
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80046
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90534
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15969
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59575
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25584
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.105192
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.50054
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951831
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.438543
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.983628
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15923
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20865
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80268
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44813
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15925
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9465
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82267
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80351
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90878
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1636
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6003
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2611
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119457
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516303
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.971742
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.460771
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05547
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34109
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21603
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80454
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45013
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16148
Ô(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94897
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82541
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80659
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91229
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1676
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60486
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26643
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133359
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.536758
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.99123
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.482532
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14244
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51398
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21773
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80639
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45218
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16375
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9515
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82821
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80974
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91584
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17164
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60953
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27183
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.146892
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.559328
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.010292
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.503819
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2286
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6806
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21946
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80829
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45425
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16602
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95404
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83105
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81293
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91945
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17577
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61426
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27733
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160046
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.581366
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.028911
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.524622
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31386
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4058
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22119
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81019
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45639
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16836
Ç(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95661
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83395
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81618
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92311
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17993
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61904
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28293
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17282
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.599821
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.047085
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.54493
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39811
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4459
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22299
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81216
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4585
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17071
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95922
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83687
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81946
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92684
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1842
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62395
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28858
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185205
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61576
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.064802
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.564732
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48126
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48478
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22479
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8141
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46069
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17312
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96191
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83985
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8228
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93061
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1885
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62889
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29433
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197195
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.631278
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.082054
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.593805
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56322
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52239
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4645
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81614
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46287
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17555
Ä(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9646
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84286
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8262
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93445
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19288
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1767
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03451
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.20947
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.646367
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.098832
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.624263
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64387
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55871
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46748
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81814
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46512
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17801
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96734
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84591
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82963
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93831
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19725
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82704
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19214
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38111
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226634
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.661022
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115132
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.654012
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72313
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59371
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46993
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82023
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46738
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1805
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97012
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.849
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83307
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94224
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06987
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68129
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40902
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88722
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54127
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.243255
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.675236
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130941
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.713931
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75451
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62736
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47183
Î(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22489
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46967
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18306
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97293
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85216
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8366
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94624
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93636
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53925
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18299
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41596
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04214
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70796
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.259325
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.689
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.146255
(367.86, 9.60, 332.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.77524
