¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š(336.24, 7.50, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993594
(336.19, 7.51, 350.80) (343.29, 1.21, 381.65) (0.81, 2.16, 0.81) Human 18.06702
(336.19, 7.51, 350.80) (343.29, 1.21, 381.65) (0.81, 2.16, 0.81) Human 18.05113
(336.19, 7.51, 350.80) (343.29, 1.21, 381.65) (0.81, 2.16, 0.81) Human 18.03803
(336.19, 7.51, 350.80) (343.29, 1.21, 381.65) (0.81, 2.16, 0.81) Human 18.02766
(336.19, 7.51, 350.80) (343.29, 1.21, 381.65) (0.81, 2.16, 0.81) Human 18.03195
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204852
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300179
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547855
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820821
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175054
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569286
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.010629
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.420259
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.824049
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.254382
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.737464
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30075
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90825
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63494
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21591
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15164
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23243
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4946
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9878
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19172
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28164
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38246
(336.19, 7.51, 350.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.38304
(336.19, 7.51, 350.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.5209
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177545
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303318
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551259
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819823
°(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147531
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.538551
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976087
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.423683
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8303
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.266466
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.743763
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30714
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93451
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64606
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21967
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15597
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23746
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50053
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99484
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05734
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13361
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25106
(336.19, 7.51, 350.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.20331
(336.19, 7.51, 350.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.34874
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151123
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306389
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554591
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.824193
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119916
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507724
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941466
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.427094
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.83406
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.278614
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.757235
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31349
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94934
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65709
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22349
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16037
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24253
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50651
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99281
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9446
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98706
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30816
(336.19, 7.51, 350.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.03116
(336.19, 7.51, 350.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.18242
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125577
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309395
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557852
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827742
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.120173
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47682
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.906775
ª(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.390523
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.837803
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.287932
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.770775
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3198
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95646
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66802
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22735
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16478
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24769
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51257
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95844
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99863
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97028
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51321
(336.19, 7.51, 350.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 23.976
(336.19, 7.51, 350.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.02178
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100892
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312334
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56104
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831211
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125195
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445848
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.872023
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.35127
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.841529
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.29206
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.784386
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32606
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96354
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68006
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23127
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16931
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25294
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51873
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92468
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05446
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03207
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23473
(336.19, 7.51, 350.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.50883
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085321
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315203
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564153
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834599
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129396
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449098
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.837223
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311981
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845236
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.296167
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.797084
­(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33508
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97057
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69477
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23525
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17384
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25824
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52497
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89157
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11212
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0959
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16052
(336.19, 7.51, 350.80) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 22.06005
(336.19, 7.51, 350.80) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 22.04074
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08791
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318004
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567193
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837907
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13301
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454439
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805017
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272673
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.804688
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.300252
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.801633
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35042
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97754
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70272
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23929
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17853
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26361
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53127
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85905
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17165
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1536
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2237
(336.19, 7.51, 350.80) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.31348
(336.19, 7.51, 350.80) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.29335
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090435
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320736
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570156
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841133
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136535
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.4597
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.810806
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.233356
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.760021
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.304317
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.806163
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36582
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98447
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7106
Â(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24335
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18322
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26907
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53768
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82714
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23303
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21255
(336.19, 7.51, 350.80) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.25097
(336.19, 7.51, 350.80) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.22772
(336.19, 7.51, 350.80) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.20767
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092896
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323398
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573043
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844278
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139969
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46353
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816503
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.204175
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.715385
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.308358
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.810666
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37192
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99133
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42569
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24749
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18794
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2746
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54232
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81121
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26558
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27352
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35693
(336.19, 7.51, 350.80) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 21.75134
(336.19, 7.51, 350.80) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 21.73117
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.095292
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325988
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575856
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847338
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143313
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.467196
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.822107
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.21037
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.67079
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.258054
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.815144
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37693
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00547
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42938
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25167
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19275
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28016
À(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53956
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83436
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21684
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21747
(336.19, 7.51, 350.80) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 20.55129
(336.19, 7.51, 350.80) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 20.913
(336.19, 7.51, 350.80) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 21.67869
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09762
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328508
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578589
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850313
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146565
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.470763
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826996
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216463
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.647316
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.207142
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.819594
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38192
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01431
(336.19, 7.51, 350.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43308
