¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.1254
(336.57, 7.07, 318.23) (326.86, 1.25, 345.32) (1.45, 2.50, 0.40) Cabin 15.63341
(336.57, 7.07, 318.23) (327.17, 2.56, 346.47) (2.10, 0.13, 2.78) Cabin 15.55379
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840631
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09128
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362138
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655709
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980886
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338369
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730717
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137207
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574495
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08332
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64432
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28478
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84223
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37506
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93249
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53641
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10647
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.31318
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.30027
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.28966
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.28135
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.27532
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.27158
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.27012
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.27094
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.27403
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.27941
(336.57, 7.07, 318.23) (327.17, 2.56, 346.47) (2.10, 0.13, 2.78) Cabin 15.20131
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847193
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098349
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369816
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66451
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992478
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351052
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744675
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15962
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599144
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11241
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66731
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3146
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91474
³(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45053
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01514
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62058
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.99386
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.9787
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.9658
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.95516
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.94676
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.9406
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.93667
(336.57, 7.07, 318.23) (326.86, 1.25, 345.32) (1.45, 2.50, 0.40) Cabin 14.93498
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.93551
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.93827
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.94327
(336.57, 7.07, 318.23) (327.17, 2.56, 346.47) (2.10, 0.13, 2.78) Cabin 14.86662
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85374
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10544
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377434
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675076
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003998
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363673
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758588
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182122
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623945
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1416
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69043
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34431
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98861
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52749
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09481
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78997
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.67572
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.66064
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.64777
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.6371
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.62863
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.62235
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.61826
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.61636
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.61663
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.61908
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.62372
(336.57, 7.07, 318.23) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 14.54847
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860212
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112433
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385054
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685565
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015448
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376236
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772398
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204719
¶(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649557
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16745
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71359
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37392
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06385
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60601
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17473
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06113
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.3729
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.35789
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.34505
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.31443
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.30591
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.29954
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.29531
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.29321
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.31317
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.31534
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.31965
(336.57, 7.07, 318.23) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 14.24573
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866674
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119412
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392599
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696044
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026854
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388726
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786154
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22453
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675833
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18831
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73681
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40339
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14049
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68474
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2563
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.10141
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.08434
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.06942
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.05662
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.04424
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.02531
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.00851
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 13.99384
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 13.98128
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.02409
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.026
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 14.03001
(336.57, 7.07, 318.23) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 13.95737
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873087
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126338
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40195
´(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706391
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038178
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401147
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799795
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239666
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702167
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20923
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76012
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43276
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21861
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76076
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33953
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 13.82609
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 13.80916
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.79432
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.78157
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 13.7709
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.7623
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.75576
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.75127
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.74884
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 13.74847
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.75014
(336.57, 7.07, 318.23) (328.31, 1.25, 344.92) (1.46, 2.50, 0.44) Cabin 13.75387
(336.57, 7.07, 318.23) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 13.68246
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879494
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133237
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41141
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716693
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049444
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413506
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813414
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254696
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7285
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23023
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7835
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46195
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27232
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83828
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42445
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.56329
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.54648
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.53174
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.51904
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.50838
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.49975
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.49315
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.48856
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.48599
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.48543
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.48689
µ(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.49036
(336.57, 7.07, 318.23) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 13.42007
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885815
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140086
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420824
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726957
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06064
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425741
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826906
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26967
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751312
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25124
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80693
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49105
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30091
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91734
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.33092
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.31222
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.29554
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.28089
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.26825
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.25761
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.24897
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.24231
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.23763
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.23493
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.23421
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.23546
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.23869
(336.57, 7.07, 318.23) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 13.16953
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892131
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147689
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430175
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737096
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071763
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437939
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840343
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284508
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770335
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27233
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83044
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51998
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32169
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99795
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.09071
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.07217
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.05563
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.04108
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.0285
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.01789
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 13.00923
º(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.00252
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 12.99777
(336.57, 7.07, 318.23) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.99495
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 12.99407
(336.57, 7.07, 318.23) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 12.99514
