¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ê(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08193
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.665717
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857241
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063156
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285029
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518354
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769498
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041839
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33817
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661708
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016371
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391648
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789445
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228244
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714733
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23921
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7706
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36195
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02392
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73495
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53747
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44096
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43583
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60909
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02234
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04945
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85997
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.881589
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.019602
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.166433
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.322935
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490028
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66887
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860656
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066766
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288937
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522294
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773737
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046482
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343194
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667208
¶(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02241
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397268
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795595
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235067
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722277
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24554
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77764
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3698
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03109
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74382
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5475
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44238
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4375
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59937
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99524
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01457
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82418
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.884001
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.022168
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.169149
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32585
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.493138
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672195
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864216
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070638
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293052
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526477
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77829
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051389
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348527
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673038
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028805
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40336
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802276
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242457
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730488
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25272
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78555
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37862
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03936
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74757
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55457
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44172
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44104
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59182
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97072
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98296
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81359
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.886523
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.024839
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.172017
Ë(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.328886
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496393
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.675691
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867948
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074657
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297407
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530908
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783068
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056562
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354172
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679225
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035578
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409925
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809487
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250413
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739341
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26065
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79434
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38846
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04881
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75184
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55938
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42881
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42862
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58647
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94883
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95456
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80715
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.889183
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.027639
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175014
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332044
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499824
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679334
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871884
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078853
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301943
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535584
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788102
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.61353
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.593002
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.573577
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.555244
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.767397
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.044263
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.511244
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.045822
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2694
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80407
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39926
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05944
×(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7574
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56566
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41755
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41577
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58331
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93833
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92941
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80488
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.891956
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.030602
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.178137
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335411
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503404
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683152
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875968
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083255
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306627
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540483
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.632867
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.611225
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.590704
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.751095
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.121741
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.536638
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.004137
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.424465
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.848368
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.318653
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.843287
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.43217
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07125
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76419
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57338
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41363
(397.84, 14.26, 246.91) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 14.72177
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58234
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93787
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9074
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80674
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.894842
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.033672
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.181417
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338874
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.507104
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68715
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88023
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087839
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311429
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545634
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.631553
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.609916
Û(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.5894
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.752023
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.122776
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.537798
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.005448
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.53632
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.144064
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.84656
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8262
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42391
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08421
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7723
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58252
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42222
(397.84, 14.26, 246.91) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 14.56341
(397.84, 14.26, 246.91) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 14.8788
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93997
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88856
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81277
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.897872
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.036907
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.1848
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342521
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510987
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691297
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884702
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092635
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316422
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551068
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.631238
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.609603
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.589088
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.753126
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.124005
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.539179
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.007009
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.538097
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.146105
(397.84, 14.26, 246.91) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.84893
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83861
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43775
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0984
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78631
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59313
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43251
(397.84, 14.26, 246.91) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 14.56891
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57668
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94463
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87288
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82294
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.90099
à(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.040195
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.188344
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.346295
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515023
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695597
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889326
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097617
(397.84, 14.26, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321664
