¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.463013
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.393952
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45235
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.512868
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.575554
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64055
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707934
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77782
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850353
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925588
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003674
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084788
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169086
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256662
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347735
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.218649
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.219994
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.222713
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.226815
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.232297
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.846249
Ã(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.886428
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.9266
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.968164
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.01121
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.055784
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.101892
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.149639
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.199088
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.250256
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.303247
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.358131
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.415016
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.473885
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534939
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.598194
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66376
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73175
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802274
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875418
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95136
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030185
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112049
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197129
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285522
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407177
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.205092
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.122638
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.125286
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.129299
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.134678
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.861793
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.902316
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.944077
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.986011
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.029459
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.074408
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.120924
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.169077
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.218966
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.270607
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324101
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.37946
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436855
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496268
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557868
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62167
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68785
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756454
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827631
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901491
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978119
Ú(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057731
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140355
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226259
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315547
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519248
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.336728
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.057343
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.057083
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.058173
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.135927
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.877956
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.918826
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.961137
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.004507
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.048335
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.093695
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.140655
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.189285
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.239593
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.291713
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.345691
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40157
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.459484
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519479
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.581664
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.646087
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.712891
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782156
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853992
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928552
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005946
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086324
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169782
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256527
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346695
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636053
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.473742
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.192099
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.191851
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.192975
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.294613
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.894682
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.935942
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.978612
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.022819
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.067932
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.113685
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161098
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.210181
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.260978
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.313589
Ó(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.368092
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.424524
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482968
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543529
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606284
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.671371
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738838
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808772
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881346
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956675
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034845
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116008
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200347
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28798
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379098
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757936
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.616419
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.332336
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.332103
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.333263
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.460419
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.912044
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.953668
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.996709
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.041312
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.087468
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.134443
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.182286
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.231836
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.283161
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.336278
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.391281
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448285
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.507331
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.568493
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.631858
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697617
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765704
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836411
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909706
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98579
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06478
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1468
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232034
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320598
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460406
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885184
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.765072
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.478354
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.478139
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.479338
Ã(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.633798
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.930016
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.972022
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.015492
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.060483
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.107077
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.155264
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.204185
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.254237
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.306073
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.359726
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.415308
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.472886
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.532545
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.594324
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658372
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724756
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793594
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864997
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939117
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015996
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095826
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17875
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26489
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35444
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577247
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01815
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35605
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.630475
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.630278
(420.02, 14.43, 318.33) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.631516
(420.02, 14.43, 318.33) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.91914
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.948614
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.991002
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.034891
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.080297
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.127346
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.176014
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.226441
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.27745
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.3298
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.384011
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.440179
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49835
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.558597
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621037
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685779
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752892
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822465
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89467
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969533
Í(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047317
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127996
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211869
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298971
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389547
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6991
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157162
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67828
(420.02, 14.43, 318.33) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.88099
(420.02, 14.43, 318.33) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.92953
(420.02, 14.43, 318.33) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.93305
(420.02, 14.43, 318.33) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.93836
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.967816
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.01065
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.054968
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.100837
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.148348
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.197508
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.248396
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.301116
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.354311
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.409115
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465876
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524681
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585601
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648737
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714182
(420.02, 14.43, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782009
