¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.049904
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885701
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152992
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443007
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75874
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103735
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482159
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899019
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360498
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873934
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44869
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09623
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83118
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67243
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67637
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69742
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83545
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77551
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73196
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14761
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30313
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197929
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410896
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640057
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887219
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154613
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44478
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760691
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105862
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484513
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901616
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363342
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877165
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4523
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10025
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83579
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67776
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68104
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67514
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75401
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68396
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7714
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01619
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19178
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199168
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412223
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641458
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888744
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156283
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446586
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762661
ƒ(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108024
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486849
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904249
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366235
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88037
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45588
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10435
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84046
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68312
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66206
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65326
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67429
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59445
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6004
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84105
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08275
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200419
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41354
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642884
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890296
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157959
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448416
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764642
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110196
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48925
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906865
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369179
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883648
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45956
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10849
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8452
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68856
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64341
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63174
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60283
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56013
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40822
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66978
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97599
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201631
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414871
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644299
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891822
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159652
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45022
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766646
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112351
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491661
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909522
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372112
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88693
…(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46325
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11268
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84992
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69401
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6251
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63047
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60741
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56527
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21923
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50234
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39448
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202914
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416221
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645767
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893412
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161356
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452077
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768661
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114573
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494071
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912189
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375096
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890252
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46697
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11688
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85476
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69241
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6352
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64982
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61287
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57143
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04536
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33864
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85315
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204176
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417585
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647228
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89497
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163046
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453927
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770695
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116797
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49649
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914894
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378074
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89361
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47072
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12112
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83491
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60507
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65219
‚(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6695
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6192
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.606
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92439
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1785
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20543
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418961
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648682
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896586
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164801
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455833
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772738
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119061
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49898
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917607
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381095
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896973
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47448
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1187
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75928
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51911
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66952
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68039
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62642
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64497
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80545
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99544
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206712
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420332
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650187
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898199
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166537
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457709
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774796
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121307
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501464
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920353
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384136
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900345
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46995
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11033
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68478
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43452
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68708
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68326
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63457
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68486
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68854
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77923
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208039
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421735
…(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651676
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89981
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168287
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459633
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776865
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12358
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503955
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923117
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387194
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894188
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46261
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08388
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61138
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35129
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70497
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68662
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64357
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72564
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57357
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73127
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209313
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423126
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653183
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901448
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170036
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461547
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778946
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125861
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506477
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925909
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385312
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887676
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4553
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04578
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53912
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26935
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72312
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69046
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65349
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76732
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46056
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07188
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21063
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424548
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654711
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90308
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171825
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463488
(404.67, 7.31, 366.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781062
