¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.808624
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.555642
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.546463
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.538284
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.531101
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.524905
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.519692
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.51546
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84188
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27516
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7329
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69615
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.251993
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.430161
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.686002
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.964128
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.26753
Ñ(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.599759
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.965065
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368154
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764218
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15078
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535658
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0607
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.997044
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.247428
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.610081
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.018544
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.482
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.541165
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.530028
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.598801
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.711219
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.704073
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.697942
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.692819
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.658495
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.495687
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.47671
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37359
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84525
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67031
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.266238
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.508316
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.7709
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.056664
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.368759
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675969
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005577
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366057
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.728366
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.109614
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.527176
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.986418
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.003883
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.135986
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.485177
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.877596
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.518751
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.52633
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.637171
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.752868
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.873714
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.895847
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.889567
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.884326
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.872447
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.699271
×(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.535559
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.440302
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96998
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79718
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.340018
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.588297
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836349
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093499
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371907
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.667454
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.956365
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.269179
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.60894
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.979213
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.384233
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.793867
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.011637
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.02858
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.365048
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.742361
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.485505
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.677311
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.793652
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.915168
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.042181
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.100004
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.093569
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.088204
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.083903
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.91719
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.742891
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.529715
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.406188
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92876
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37571
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596881
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834986
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.072473
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.315123
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.576188
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.85779
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.162401
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.492899
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.839445
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.096153
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.36966
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.661613
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.005665
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.287241
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.466532
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.51984
á(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.816873
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.958539
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.086346
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.220034
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.317742
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.311145
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.305649
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.30125
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.150966
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.96495
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.775417
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.374645
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06517
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374553
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.567984
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.774473
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.995446
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.232436
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.487202
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.761774
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.058499
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.272607
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.494802
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.730599
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.981239
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.24812
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.015242
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.46424
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.435787
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.606764
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.91213
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.1325
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.267118
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.408043
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.55042
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.54365
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.538017
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.533515
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.402348
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.203319
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.015731
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.344353
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20657
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.312868
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.502151
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.704166
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.920203
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.151731
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.400428
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.593709
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.777378
ê(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.97137
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.17654
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.393836
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.597128
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.040444
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.089065
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.651174
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.406285
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.696474
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.010567
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.316265
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.458275
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.607066
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.763096
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.792631
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.786852
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.782242
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.673349
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.459813
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.258893
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.47197
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.357038
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.309208
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.437741
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.635428
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.846695
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.025158
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.17916
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.341185
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.511839
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.69179
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.881781
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.966936
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.941529
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.051919
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.253962
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.848876
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.378003
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.789086
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.112325
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.469054
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.660703
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.81806
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.983233
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.059852
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.053921
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.049199
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.966308
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.736531
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.520728
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.287417
İ(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.579437
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.322163
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.374719
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.542737
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.673398
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.810422
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.95425
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.105368
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.264308
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.431655
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.427874
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.403239
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.379863
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.064345
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.427685
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38366
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.35091
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.837469
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.217558
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.585389
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.875388
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.042095
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.21727
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.347337
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.341246
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.336406
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.283942
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.035904
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.80342
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.260724
(340.15, 7.15, 366.86) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.81907
(340.15, 7.15, 366.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369917
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.3085
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.357896
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.480455
(340.15, 7.15, 366.86) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.60884
