¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(437.59, 13.99, 297.66) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 10.81929
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17071
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591853
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065187
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606476
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21813
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84675
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5587
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53601
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89909
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72099
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10002
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50146
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05619
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47326
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90626
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32845
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69502
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08016
µ(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57718
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28431
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20858
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13713
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151221
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451974
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785905
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166112
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586768
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052943
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576619
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18425
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81596
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53554
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47598
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79556
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70737
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08566
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48628
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9342
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33951
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76517
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21624
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58407
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96424
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51687
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97614
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85904
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16388
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148361
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448864
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78146
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161192
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581298
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048357
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546423
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78494
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51166
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44794
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69265
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.695
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0726
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47251
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91121
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20955
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62813
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07149
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47658
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85188
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43473
¶(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95641
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39804
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27338
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145318
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445508
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776707
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155945
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575473
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041867
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51594
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11543
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75375
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48704
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41913
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5904
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6839
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06087
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4601
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9179
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19427
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49492
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93094
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37241
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74305
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35501
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93908
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37991
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91388
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142066
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441987
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771662
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150403
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569307
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034989
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504013
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08056
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7224
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46175
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38946
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48884
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66201
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05043
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44906
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92592
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22006
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47644
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7944
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24898
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63766
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27779
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92416
¸(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36427
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82837
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138659
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438257
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766346
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144548
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562789
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027729
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499606
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04539
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69086
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43577
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35902
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40549
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54259
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04128
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43944
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93517
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2478
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50512
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77328
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10895
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53563
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20294
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91171
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3512
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81461
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13505
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434336
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761028
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138374
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555941
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020107
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494921
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00992
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6592
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40913
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32783
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40509
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42416
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03346
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44459
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94577
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27755
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5359
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80512
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08583
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43683
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13046
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90163
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34063
¹(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63316
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131258
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430187
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756521
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1319
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548742
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012079
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490011
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00144
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62738
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38183
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29587
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40472
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30679
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02689
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45569
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95769
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30937
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56876
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83913
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12104
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45025
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06033
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89393
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33255
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29663
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127314
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425865
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751787
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125116
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541239
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003662
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484854
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995712
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59491
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35387
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26318
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3846
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21094
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02163
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46805
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97085
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34319
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60376
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87529
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15851
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6345
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99246
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83442
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32701
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123137
¹(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421368
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746855
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118021
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533368
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994902
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479509
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98974
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5597
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32531
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22976
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35164
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21042
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01766
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48162
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98533
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37906
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64087
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91372
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24784
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80606
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16398
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76246
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32395
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118833
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416666
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741694
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110626
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525152
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985798
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473902
