¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02705
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.30387
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.28654
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.27139
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.25839
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.24754
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.23883
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.23225
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.310625
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.473933
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648475
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835401
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036047
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251983
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484931
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736939
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010414
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308206
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633568
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990508
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3838
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819187
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303707
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846156
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45741
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15136
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94587
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8261
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79455
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.44529
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.4212
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.39933
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.37967
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.36221
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.34692
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.33381
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.32286
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.31406
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.3074
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.313934
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.477462
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.652219
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839431
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04041
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25666
¯(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489967
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742419
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016379
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314673
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640647
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998272
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392396
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828701
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314344
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858088
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47091
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16675
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96353
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81371
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7802
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.52458
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.50031
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.47827
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.45846
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.44085
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.42543
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.4122
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.40114
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.39224
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.3855
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.317323
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.481081
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.65608
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843581
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044847
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261443
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495132
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747986
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022473
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321327
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647905
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006286
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401205
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838468
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325265
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870361
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48475
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18251
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96917
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80198
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76661
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64174
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.58249
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.56027
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.5403
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.52254
±(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.50699
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.49363
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.48246
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.47346
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.46663
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.320792
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484768
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66006
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847828
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049423
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266334
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500452
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753734
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028723
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32813
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655361
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01447
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410246
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848503
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336461
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882883
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49896
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19869
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96606
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79236
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75373
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66544
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.66781
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.64542
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.62527
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.60736
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.59166
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.57818
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.56689
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.55779
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.55087
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324344
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.488562
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664135
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852172
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054063
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271373
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505878
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759638
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035094
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335084
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662993
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022844
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419482
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858788
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347927
º(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895769
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51354
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21532
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96348
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79316
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74164
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69058
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.75637
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.73378
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.71346
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.69538
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.67954
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.66592
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.65451
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.6453
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.63828
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.327966
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.492451
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668243
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85663
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058859
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276525
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511451
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765663
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04164
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342234
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670803
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031425
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428986
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869311
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359665
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908969
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52843
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2143
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96141
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79462
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73198
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71716
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.84824
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.82545
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.80495
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.78671
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.77071
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.75694
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.7454
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.73608
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.72896
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331698
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496426
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672488
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86115
¦(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063748
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281775
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517122
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771824
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048338
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349527
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678807
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040229
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438665
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880093
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371681
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922478
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54372
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21292
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95983
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79671
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7344
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74516
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.94351
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.92053
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.89983
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.8814
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.86524
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.85133
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.83966
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.83022
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.823
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335479
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.500484
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676858
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865837
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068747
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287183
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52297
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778136
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055163
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356984
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686982
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049232
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448605
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891108
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383993
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936314
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55448
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21201
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95881
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79948
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73758
(328.83, 7.69, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76971
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.04229
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.01908
¹(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.99819
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.97958
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.96325
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.94919
(328.83, 7.69, 368.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.93738
