¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38509
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33163
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95917
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98507
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17639
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57628
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24456
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26952
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34347
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14762
(336.13, 7.42, 351.18) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.79865
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463101
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759284
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085024
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431854
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.734955
°(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053164
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.399982
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.779389
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.218303
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.695189
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19583
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82123
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51337
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06498
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95735
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98299
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17393
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57339
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14804
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15058
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21945
(336.13, 7.42, 351.18) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.59122
(336.13, 7.42, 351.18) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.61377
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440933
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734936
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058167
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41515
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735919
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059945
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40739
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787508
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.220461
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.709149
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21396
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8266
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53632
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06335
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95552
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98086
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17147
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57048
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00879
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02738
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08459
(336.13, 7.42, 351.18) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.39133
(336.13, 7.42, 351.18) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.43507
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418666
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710487
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031207
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38528
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736751
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.066742
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.41481
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.795643
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.222545
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.711469
¶(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23318
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83183
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54228
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06176
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95367
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97876
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.169
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56753
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87277
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90717
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95124
(336.13, 7.42, 351.18) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.19851
(336.13, 7.42, 351.18) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.26237
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396305
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685945
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004154
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355319
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.737546
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.068015
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.422241
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.80379
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.224558
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.713708
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2525
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83692
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54807
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06014
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95183
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97661
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16647
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56459
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73989
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76014
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82123
(336.13, 7.42, 351.18) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.01253
(336.13, 7.42, 351.18) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.0955
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373858
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661316
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977016
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325279
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711346
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.068842
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.429685
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.811949
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.231972
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.715863
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26167
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84186
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55369
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05851
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94996
Â(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97447
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16396
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56163
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61012
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61572
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69449
(336.13, 7.42, 351.18) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 23.83532
(336.13, 7.42, 351.18) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 23.93428
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.366456
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636609
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949804
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295166
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.677855
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.069627
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.431052
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.820122
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.240972
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.717942
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26399
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85827
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55915
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05685
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94808
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97231
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16145
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55862
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56671
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49245
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57099
(336.13, 7.42, 351.18) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 23.67313
(336.13, 7.42, 351.18) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 23.77857
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367983
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.611832
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922523
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.264992
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64431
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.066691
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.431866
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.828301
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.249981
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.719938
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26622
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87929
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56444
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0552
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94622
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97013
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15889
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52966
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61529
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54609
±(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57137
(336.13, 7.42, 351.18) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.076
(336.13, 7.42, 351.18) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.05196
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369213
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614069
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.895182
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234764
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610722
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.029158
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432635
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.829493
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.259001
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.72547
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26837
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8817
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56956
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05354
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94431
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96792
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15631
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49052
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66549
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60154
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62362
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370357
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61588
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.880054
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204493
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577099
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991609
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.433358
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.830286
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.267876
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.735463
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27041
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88402
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57451
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05189
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9424
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96572
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15374
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45194
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71732
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65878
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67787
(336.13, 7.42, 351.18) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 21.66771
(336.13, 7.42, 351.18) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 21.6451
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371415
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617025
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882472
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174183
µ(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543453
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.954053
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413251
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831033
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.268699
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.745467
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27237
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88622
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57993
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05021
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94046
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96348
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15115
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41391
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77078
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71285
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7341
(336.13, 7.42, 351.18) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.04164
(336.13, 7.42, 351.18) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.01949
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372386
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618077
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.884541
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171899
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509794
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.9165
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371101
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831728
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.269465
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.754397
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27643
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88832
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26703
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04852
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93853
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96123
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14854
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37642
(336.13, 7.42, 351.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74333
