¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ (337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.527063
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06714
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75517
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67632
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77959
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29274
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70588
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.378
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436488
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658445
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897381
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166727
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465317
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791063
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147796
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540132
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973098
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503567
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11422
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82481
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77546
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91165
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46847
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8745
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57012
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447958
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670798
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910689
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180946
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480794
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807996
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166404
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560639
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000614
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54608
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17525
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89784
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87547
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04731
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64705
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0208
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75879
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.120829
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683218
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924051
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195156
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49629
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824939
š(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185001
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581142
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039133
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599957
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23666
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97666
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9764
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18435
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82849
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.169
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49964
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.140685
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695675
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937464
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209396
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511777
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841899
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203619
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609493
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080881
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654154
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29845
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05576
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07817
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32273
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0328
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42181
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31727
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.160697
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.368911
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95095
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22361
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52726
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858818
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230443
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642355
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119443
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708586
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36062
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13517
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18083
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46246
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2526
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7923
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.180863
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.390559
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964462
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237795
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542768
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884194
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260264
­(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675342
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157893
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763273
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42311
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21485
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28436
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60347
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4828
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17733
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.201182
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.412378
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976693
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252002
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566722
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911369
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29016
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708443
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196244
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818227
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48594
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29477
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38423
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74576
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74015
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57765
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.22165
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.434364
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.663163
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274576
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591525
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938564
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320133
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74166
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234478
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869095
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54914
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37493
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48091
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88932
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00294
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99417
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.242372
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.456517
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.687026
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296596
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616369
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965842
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350244
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77497
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272581
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912765
É(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61263
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45526
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57796
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05105
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27128
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77825
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.263447
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.478834
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.711067
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.966683
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641274
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993167
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380391
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808371
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310495
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956261
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67644
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53576
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67531
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21723
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54523
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5822
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.284683
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.501317
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.735295
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.991638
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666214
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020597
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410587
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841911
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348282
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999573
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74052
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61638
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78967
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38531
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82488
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33305
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.306076
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.523959
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.759705
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.016728
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.307656
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048032
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440902
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875514
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385885
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04277
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8002
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69712
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91678
ç(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55523
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11031
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61141
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.327625
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.546764
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.784293
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.041951
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.335126
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075536
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471265
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909181
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423269
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08573
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85003
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78651
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04499
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72699
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38937
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95735
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.349327
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.569727
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.809058
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.067583
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.362743
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.685162
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501694
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942984
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460481
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12847
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89969
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89165
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17422
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9005
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74438
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.371184
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.59288
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.834002
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.094567
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.390509
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.715528
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532187
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976813
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497475
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17099
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95347
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99741
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30447
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07576
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12827
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.393191
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.616552
‘ (337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.859119
