¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(378.48, 15.75, 296.68) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.953781
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11157
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.21779
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.10505
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.22929
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.43492
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.6491
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.87234
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.10513
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.34805
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.62706
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.94896
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.28768
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.64449
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.02081
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.41818
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.96282
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.71824
Á(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.53953
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729331
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998485
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288457
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60468
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952755
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.332194
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322165
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809823
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35861
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97213
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60492
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32748
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15567
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.34537
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.22849
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.11559
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.00653
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.2472
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.501
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.76682
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.04545
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.33778
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.64477
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.96747
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.30706
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.6648
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.04211
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.44057
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.94719
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.70134
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.5212
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721803
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989903
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279111
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594466
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940635
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.424216
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309799
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78991
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33635
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94912
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58201
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29185
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11873
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.35845
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.24138
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.12829
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.02
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.26314
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.51759
Ö(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.7841
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.06346
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.35657
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.66439
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.98799
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.32853
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.85757
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.44482
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.23937
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.93436
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.68746
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.50614
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714174
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981218
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.269651
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584129
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.92839
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861471
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297329
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771917
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31393
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92388
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55903
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2653
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08186
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.37376
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.25645
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.14313
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.03684
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.28065
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.60515
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.02232
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.46811
(378.41, 15.88, 296.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.94549
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.51608
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.43641
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.35991
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.28653
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.21621
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.1489
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.08454
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.07859
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.69121
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706446
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971972
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26008
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57367
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44574
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848631
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284718
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75796
Ğ(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29135
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89851
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53601
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23932
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04504
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94588
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.19579
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.17101
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.37778
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.59321
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33702
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58444
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5244
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.60065
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.51768
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.43796
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.36144
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.28804
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.21771
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.15038
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.086
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.02452
(378.41, 15.88, 296.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.96587
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698622
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963037
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250401
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068377
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433954
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835654
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271961
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743855
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26861
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87295
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51291
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21326
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00637
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.86419
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.57613
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.76183
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.95506
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.46125
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20506
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6454
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59088
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690698
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954439
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724301
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057479
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422012
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822496
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259139
Ö(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729645
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2521
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84724
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48978
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18713
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.55927
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.0723
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.20467
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.37869
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.58877
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.4516
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93335
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40077
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65988
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682684
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409401
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714249
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046507
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409967
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80924
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246154
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715275
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23612
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82138
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46664
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16103
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.6346
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.69853
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.85584
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.01926
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.58069
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.44235
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66971
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04733
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73137
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120129
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400019
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704033
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035355
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397776
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795795
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233113
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700781
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21999
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79959
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44343
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.33967
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.23697
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.37963
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.5277
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.81768
Ğ(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.57296
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3758
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58185
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75415
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57908
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111391
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390579
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693776
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02412
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385427
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782194
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21984
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686184
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20373
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78139
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.12496
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.82495
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.94432
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.07889
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.2185
(378.41, 15.88, 296.03) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.81118
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04432
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27101
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54173
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47002
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13102
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102614
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381022
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683339
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012742
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372978
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768524
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204678
(378.41, 15.88, 296.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671468
