¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.05691
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04636
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76426
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.60822
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.5828
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.55965
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.53873
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.52004
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.50356
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.48928
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.47718
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.46727
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.45952
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.45393
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.45051
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.44924
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.45013
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358558
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574843
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8074
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058109
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329122
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622984
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94262
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21026
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434296
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667542
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91544
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179315
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460762
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761532
Á(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25306
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00245
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71435
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.59813
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.57273
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.54959
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.52869
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.51001
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.49355
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.47927
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.46719
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.45727
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.44953
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.44395
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.44053
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.43927
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.44016
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362668
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579268
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812168
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063253
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334698
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629019
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949183
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204903
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42863
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666194
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916405
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180346
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461838
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762686
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3081
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95913
(325.59, 7.50, 368.37) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.24936
(325.59, 7.50, 368.37) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.22914
(325.59, 7.50, 368.37) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.21067
(325.59, 7.50, 368.37) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.19392
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.52083
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.50216
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.4857
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.47144
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.45936
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.44945
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.44172
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.43614
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.43272
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.43146
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.43235
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366818
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583717
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816952
°(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068445
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340306
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635123
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955806
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199991
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423416
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660706
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913116
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181993
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463608
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76455
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29722
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91644
(325.59, 7.50, 368.37) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.19255
(325.59, 7.50, 368.37) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.17243
(325.59, 7.50, 368.37) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.15404
(325.59, 7.50, 368.37) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.13737
(325.59, 7.50, 368.37) (348.08, 0.43, 383.34) (0.61, 0.87, 0.61) Tools 12.11312
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.49648
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.48003
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.46577
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.4537
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.4438
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.43606
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.43049
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42707
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42581
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.4267
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37099
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588214
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821777
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073651
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345956
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641227
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962499
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195598
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418776
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655756
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90786
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176476
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463289
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767141
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25989
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87436
(325.59, 7.50, 368.37) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.22772
(325.59, 7.50, 368.37) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.20422
(325.59, 7.50, 368.37) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.18248
(325.59, 7.50, 368.37) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.16248
(325.59, 7.50, 368.37) (348.08, 0.43, 383.34) (0.61, 0.87, 0.61) Tools 12.13943
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.49297
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.47652
¯(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.46227
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.4502
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.4403
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.43257
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.427
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42358
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42232
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42321
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375191
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592683
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826623
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078861
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351564
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647386
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969194
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191653
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414606
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651327
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903156
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171494
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457938
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7644
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22302
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8329
(325.59, 7.50, 368.37) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.33926
(325.59, 7.50, 368.37) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.31549
(325.59, 7.50, 368.37) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.2935
(325.59, 7.50, 368.37) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.27327
(325.59, 7.50, 368.37) (348.08, 0.43, 383.34) (0.61, 0.87, 0.61) Tools 12.16596
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.49163
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.47518
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.46093
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.44886
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.43896
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.43123
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42566
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42224
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42098
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42187
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379384
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597215
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831505
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084111
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357283
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653548
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975915
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188236
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410963
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647493
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89907
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167127
Ä(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453291
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812563
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26998
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79198
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.87974
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.8616
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.84515
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.98696
(325.59, 7.50, 368.37) (348.08, 0.43, 383.34) (0.61, 0.87, 0.61) Tools 12.19271
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.49245
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.476
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.46175
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.44967
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.43978
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.43204
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42647
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42306
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.4218
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42269
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383648
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601786
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836399
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089408
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363032
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659776
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975296
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185257
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407801
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644114
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895499
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163354
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449281
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876129
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33829
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.80841
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.78544
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.76416
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.74457
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.00882
(325.59, 7.50, 368.37) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 12.33288
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.43901
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42263
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.40843
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.41072
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.44275
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.43501
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42944
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42603
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42476
(325.59, 7.50, 368.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.42566
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387887
˜(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606331
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841337
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094728
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368772
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666019
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972946
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182734
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405159
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641335
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89253
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160149
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502035
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939573
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40801
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.85498
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.8319
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.81053
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.79085
