¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(416.03, 15.06, 311.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034024
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473866
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06139
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67695
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40205
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43794
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92663
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45482
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18644
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.604776
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.733339
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.870079
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.015703
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.16605
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326341
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.497767
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681419
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878706
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091103
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320456
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568751
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838392
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132227
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453653
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806625
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185829
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594943
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048507
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460385
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03144
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68644
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42993
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47116
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99224
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54686
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29791
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.604465
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.733014
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.869709
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.015289
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.166636
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32698
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49842
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682167
¸(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879493
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09196
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321367
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56974
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839467
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13343
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454946
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808007
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189763
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599271
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053345
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456403
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00236
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66113
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45866
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50545
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06015
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64185
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41278
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.603652
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.732815
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.869499
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.015062
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.167416
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.327796
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499283
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683091
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880486
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09305
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322504
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570985
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840845
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134888
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456561
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809783
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194166
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604166
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058763
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453282
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974093
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62905
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4855
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54081
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13925
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73993
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53116
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.602437
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.731791
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.869402
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.014979
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.168356
º(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.328792
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.500364
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684227
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881707
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094372
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323949
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572548
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84252
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136736
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458568
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812022
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199065
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609547
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063253
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450964
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946754
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59789
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39309
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57732
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23171
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84116
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65324
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.601321
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.730592
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868117
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.014629
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.169451
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329947
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501616
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685562
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883163
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095954
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325656
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574347
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844499
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138912
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460943
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814619
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204419
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615507
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061836
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449462
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920222
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56772
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30753
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61496
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32711
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94563
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.779
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.600299
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.729526
¶(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.867
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.013446
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.165937
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331327
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.50308
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687137
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884849
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097715
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327582
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576439
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846776
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141374
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463646
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817605
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208081
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621949
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061246
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44879
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894494
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53854
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27408
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51765
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42549
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05346
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90871
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.599391
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.728579
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.865955
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.01237
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.16276
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.322249
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503049
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.688884
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886722
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099739
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329763
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578823
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849359
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144207
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466742
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820994
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211854
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628942
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061353
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448908
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872622
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51027
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24168
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40972
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53208
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16475
¶(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.598619
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.72775
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.865088
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.011401
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.159811
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.311123
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491091
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684555
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888842
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10204
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33223
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581495
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852243
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147359
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470216
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824781
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216011
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636494
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062244
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449859
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873676
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48294
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21041
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3043
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64665
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28419
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.597961
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.727034
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.864343
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.010609
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.157073
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.300171
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.479344
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.671944
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87951
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103747
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334932
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584435
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85544
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150856
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474015
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828988
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220672
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644531
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063864
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451628
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875621
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45658
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1802
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20125
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76485
¹(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41382
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.597403
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.726435
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.863709
(416.96, 15.03, 311.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.009928
