¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ(430.68, 10.93, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59803
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497602
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604957
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.912053
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.043285
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.182562
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.330556
µ(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.488064
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656072
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835577
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027751
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23403
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455859
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695153
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953906
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234589
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459857
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674891
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903918
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14829
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318245
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400436
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485544
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579767
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687595
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7995
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907864
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994356
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083883
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176674
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272699
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37221
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475313
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582113
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.91089
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.042109
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.181258
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329167
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486601
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654512
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833896
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025965
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232081
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453792
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692916
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951463
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231979
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46209
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677258
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906425
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150945
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269937
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351105
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435135
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522153
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62538
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735582
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850041
³(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968841
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064816
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157157
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25281
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351872
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454497
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560851
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.90989
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.041006
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.18012
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.327939
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.485315
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.653153
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832438
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024398
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2304
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45197
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690954
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949397
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229707
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46492
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680277
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909646
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145893
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223298
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303478
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386459
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472408
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565166
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673763
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786526
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903595
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025186
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139084
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234321
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332998
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435217
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541121
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.90901
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.040079
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.179143
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32694
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484227
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651936
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83117
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023044
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228953
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450441
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689288
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947563
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227728
¹(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468378
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683904
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913501
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101725
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17823
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257411
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339437
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424338
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512296
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614015
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72512
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840503
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960309
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084845
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214184
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315559
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417379
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522914
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.908316
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.039328
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.178356
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326068
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483315
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650981
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830153
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021931
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227764
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449181
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687895
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946088
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226103
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472426
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68821
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918072
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059084
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134694
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212967
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294002
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377974
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464875
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556196
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665767
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77953
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897644
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020342
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147872
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280477
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401067
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506245
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.907733
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.038731
·(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.177699
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32541
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482579
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650242
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829326
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021068
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226825
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448155
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686821
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944877
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224792
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477036
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693118
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923286
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017894
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092642
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170076
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250205
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333176
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419107
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508137
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608406
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720605
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837103
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958079
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083824
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214565
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35049
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491033
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.907313
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.03828
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.177245
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32488
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482057
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649627
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828694
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020408
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226135
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447389
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68598
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944009
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223857
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482287
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698719
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906732
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978151
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052121
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128677
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207911
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290008
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37498
¶(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463016
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554207
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663634
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778563
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89795
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021987
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150898
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284954
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424445
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.90702
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.037989
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.176907
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324562
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.4817
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649265
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8283
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019972
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225662
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446897
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685473
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943441
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223236
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488175
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704934
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869171
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93984
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013012
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088744
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167147
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248331
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332448
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419523
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509729
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608642
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722075
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839888
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962289
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089453
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221707
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359286
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.906911
(430.74, 10.88, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.037843
