¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ø(380.43, 15.00, 271.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69746
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778296
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866491
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965992
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072753
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183677
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339448
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531768
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92979
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617638
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87793
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15427
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66052
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458146
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534766
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614124
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696315
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78146
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869722
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961341
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067983
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178778
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334558
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526634
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198859
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708069
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973564
¹(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25557
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75742
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461723
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538397
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61788
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700178
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785429
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873775
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965407
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064012
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174662
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330356
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712513
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483994
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800976
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07191
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35983
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85581
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465956
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542789
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622335
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704754
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790126
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878634
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970364
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06546
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171381
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326776
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966366
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635998
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896462
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17303
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46709
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99526
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47092
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547868
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627551
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710086
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795634
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88428
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976143
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071415
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170223
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501653
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234796
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728765
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994633
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27699
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57748
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476597
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553657
¶(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633508
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716193
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801871
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890667
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982766
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078189
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184987
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741095
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518839
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824112
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09556
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.384
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69111
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482932
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560153
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64015
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723021
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808906
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897889
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990132
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085804
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320921
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993587
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660917
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922087
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19931
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4941
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90151
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489965
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567386
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647562
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730611
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816696
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90592
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998389
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163422
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522255
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260174
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756055
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02277
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.306
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60738
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23119
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497723
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575334
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655723
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738987
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825268
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914712
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063585
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245966
ß(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759644
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542046
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853865
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12626
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41575
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0216
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.29924
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506186
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584005
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664623
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748116
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834649
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967298
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144323
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424427
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009789
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69211
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954332
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23265
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67261
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.10972
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.08694
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.08057
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.24863
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.08005
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.06682
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.09623
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51532
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593421
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674256
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757998
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874438
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046436
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22736
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621594
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273549
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789665
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05752
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3815
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.11377
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.15433
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.19699
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.08006
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.07064
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.04329
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.03199
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.04245
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.01743
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.0197
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.04041
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.27662
ï(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525208
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603547
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684621
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784777
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951939
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127672
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333886
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827737
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552165
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889811
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16364
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74448
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.0802
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.16401
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.24684
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.23082
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.48161
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.02579
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.01449
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.00531
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.9982
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.66312
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.65336
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.64565
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.63999
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.63636
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535799
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614403
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698129
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860694
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031483
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211068
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525289
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043609
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729074
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992757
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44788
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98125
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.0507
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.22218
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.97578
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.39702
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.47005
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.01041
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.99911
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.98989
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.98376
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.98205
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.9827
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.91575
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.73685
î(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.62422
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.00491
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547134
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626024
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772537
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93858
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113141
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296772
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72543
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273659
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829014
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16648
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81398
(380.54, 15.14, 272.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09439
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.02496
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.19222
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.95935
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.47199
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.01054
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.99713
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.98579
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.97655
(380.54, 15.14, 272.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.97234
