¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(332.67, 7.38, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.482672
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799796
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051049
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329928
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636042
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.969157
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334116
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736877
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.178615
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.674536
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86509
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50249
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22128
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03802
š(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97391
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05698
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32474
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80924
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31658
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.60996
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.58611
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.56523
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.54732
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.53234
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.5203
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.51119
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.50499
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.50171
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.50134
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.50389
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343802
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566329
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802471
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053936
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330725
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63691
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.970652
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.335255
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738132
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.182149
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.67646
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86325
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50043
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21898
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03535
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97083
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05343
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32051
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75975
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29991
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.76237
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.73833
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.71729
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.69923
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.68414
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.672
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.66282
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.65657
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.65326
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.65289
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.65545
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344079
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566626
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805167
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056847
ü(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.331508
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.637763
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971962
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.336371
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739365
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.18474
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.678355
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86146
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49839
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21663
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03271
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96781
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04992
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3164
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71096
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24219
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.92015
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.89592
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.87471
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.8565
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.84129
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.82906
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.8198
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.81351
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.81017
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.80979
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.81237
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344348
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566916
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806719
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059778
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332277
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.638601
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972876
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.337806
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.740576
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186081
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.680218
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85962
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49636
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21434
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03009
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96481
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04642
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31229
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68007
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18532
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.0835
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.05907
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.03768
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.01933
÷(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.00399
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.99166
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.98232
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.97597
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.9726
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.97222
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.97482
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344613
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5672
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807026
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062732
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335366
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.639423
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973776
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339413
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.741768
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.187402
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.68205
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85783
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49437
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21209
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02752
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96185
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04295
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3082
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6513
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14309
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.2526
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.22795
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.20639
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.18788
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.17241
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.15997
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.15055
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.14415
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.14075
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.14037
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.14299
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343687
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567476
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807325
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065706
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.338589
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640231
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.974658
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341007
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.742937
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.188697
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.683852
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85609
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49241
 (332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20989
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02499
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9589
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03957
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28982
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62098
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10979
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.42764
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.40279
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.38103
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.36236
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.34676
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.33421
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.32471
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.31824
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.31482
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.31443
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.31707
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342331
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567748
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807618
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066767
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34183
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641022
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975524
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341957
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744084
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189971
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28645
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85435
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49043
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20768
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02248
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95602
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03619
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25823
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58391
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07719
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53065
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.58376
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.56182
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.54297
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.52723
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.51457
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.50498
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.49846
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.495
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.49461
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.49727
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340948
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56801
ï(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807899
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067074
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345096
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641798
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976373
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.342888
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745232
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.191218
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28493
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85267
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48855
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20548
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01997
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95316
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03288
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22702
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54738
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03151
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55468
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.77111
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.74896
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.72995
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.71406
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.70128
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.6916
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.68502
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.68153
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.68113
(332.42, 7.34, 363.99) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.68381
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339538
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5676
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808176
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067372
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348226
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64522
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977202
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343799
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.746948
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.19244
(332.42, 7.34, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28341
