¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(385.16, 13.71, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748593
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719278
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998719
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312606
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671362
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.051248
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.490151
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.000967
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.60242
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28566
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09202
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12326
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42634
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70555
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93033
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480568
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.73942
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020668
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339772
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701382
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.079782
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.528333
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.04404
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656059
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34742
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17686
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23005
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56875
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97824
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48062
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499155
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759555
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042613
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366901
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729125
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10831
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.566483
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.092337
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.709753
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40929
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26633
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33983
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73343
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25633
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05488
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517723
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779673
¶(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064544
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393987
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.754935
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137398
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604584
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.141006
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.763477
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47196
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3562
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45712
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90399
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60504
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91151
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536266
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799772
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086463
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.421021
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.780717
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171292
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.642627
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189653
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.817222
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54162
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44644
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57521
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07658
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00896
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24984
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554779
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819849
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109893
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447997
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806469
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.205112
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680602
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.238271
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.870971
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61143
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53704
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69407
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25119
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42564
(384.32, 13.72, 309.68) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 24.18099
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573215
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839896
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134313
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474907
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832181
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.23884
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.718498
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.286839
È(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.924703
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68134
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62795
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81365
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42832
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80411
(384.32, 13.72, 309.68) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 24.08482
(384.32, 13.72, 309.68) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 24.18479
(384.32, 13.72, 309.68) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 24.15836
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591617
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85991
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158657
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501743
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.857849
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272469
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.75987
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.334345
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.978396
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75134
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71912
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9335
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61246
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19945
(384.32, 13.72, 309.68) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 24.21526
(384.32, 13.72, 309.68) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 24.30697
(384.32, 13.72, 309.68) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 24.28046
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.609979
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879888
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182919
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.525096
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.883466
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.305985
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.802341
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.381119
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03204
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82542
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81052
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05342
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79865
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66262
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628299
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899823
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.207089
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.548289
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909025
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339379
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.844695
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.427795
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09179
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90215
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90319
Ÿ(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1896
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98684
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14155
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646571
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919711
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231166
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57142
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934519
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.372643
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.886912
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.474356
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15177
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97893
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00242
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33184
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1851
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9933
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66479
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939547
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255136
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594474
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959941
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40576
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.928983
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.520785
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21168
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05571
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10186
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47495
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3755
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.44235
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682952
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959326
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278997
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617453
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.989035
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438728
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.970883
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.567064
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27148
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13247
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20146
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61886
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5655
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95367
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701055
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979045
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302739
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640347
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018312
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475503
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.012602
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.613174
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33115
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20914
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30119
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76344
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75715
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.45175
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71909
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999139
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.324648
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66315
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047412
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.512077
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.054119
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.660887
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39068
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28571
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4002
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90972
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00994
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.94229
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737059
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020479
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345307
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.685859
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.07633
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.548445
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.094702
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.712006
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45003
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36216
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49923
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06013
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.26378
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49728
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75495
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041683
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365867
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708462
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10505
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.584579
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.134512
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.762903
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51188
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43842
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5982
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21113
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52123
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.18941
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772761
 (384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062747
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.386322
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730958
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133568
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.620471
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.174082
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.81356
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57591
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51449
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70452
