¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(327.40, 7.38, 374.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.90253
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72234
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.18401
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.23903
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.367869
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.547073
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777526
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011132
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261275
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534164
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088305
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380098
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698136
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046089
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428261
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.595555
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.899353
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.322294
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.742765
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35695
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05926
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86565
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80095
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89857
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20455
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78419
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73323
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.19797
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.26801
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.368412
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.541652
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727328
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927052
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.141796
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373672
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624771
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897539
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19485
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520123
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877428
ê(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.271677
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.708838
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.196234
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.742958
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36044
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06326
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87026
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80632
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90491
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21215
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79346
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74479
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.21279
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.29868
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.369005
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542286
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728009
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928219
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143053
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375031
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626245
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899141
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.1966
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522039
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.879537
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27401
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.711431
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.199131
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.746217
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36413
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06747
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87513
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.812
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91161
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22018
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80327
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75702
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.22846
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.33073
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.369647
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542974
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728747
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929449
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.144378
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376463
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627798
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90083
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198444
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.52406
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.881761
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.276467
í(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.714162
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.202185
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.749656
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36803
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07193
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88026
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81798
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91868
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22865
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8136
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76991
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.24499
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.36418
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.37034
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543715
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729542
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930739
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14577
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377968
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629429
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902605
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200381
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526184
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.884098
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.279052
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.717033
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.205397
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.753266
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37212
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0766
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88565
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82428
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92611
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23756
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.82447
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78347
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.26239
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.39903
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.371084
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544511
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730396
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932093
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147229
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379545
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631138
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904466
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202412
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528409
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886548
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.281759
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.720045
ë(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.208761
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.757053
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37641
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08151
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89131
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83087
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9339
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2469
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83588
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.7977
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.28064
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.371877
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545361
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731307
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933508
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148755
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381195
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632928
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906411
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204536
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530737
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.88911
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284595
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723195
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.212281
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.761016
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38091
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08664
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89723
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83778
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94206
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25668
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84781
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.8126
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.29975
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.37272
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546262
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732403
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934986
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150348
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382916
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634796
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908442
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206754
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.533168
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891785
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287553
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.726483
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.215959
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.765153
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38559
ê(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.092
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90341
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84499
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95057
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2669
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86029
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.82817
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.31973
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.373612
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.547218
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733792
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936526
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152009
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384712
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636741
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910559
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209066
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.535701
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.894572
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290636
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.72991
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.21979
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.769465
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39049
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09759
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90986
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85251
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95946
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27755
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8733
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84441
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.34058
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.374556
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.548227
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735215
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938128
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153735
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386579
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638765
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912761
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211469
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.538335
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.897472
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293843
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.733477
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.223778
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.773951
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39557
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1034
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91657
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86033
ê(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9687
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28864
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88684
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.86133
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.36229
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.375548
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.54929
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736668
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939791
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155529
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388517
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640867
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915049
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213967
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541073
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900485
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.297174
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.73718
