¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(397.46, 12.16, 328.64) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 23.09928
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.905955
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.971566
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.039719
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.110538
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.177051
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.246108
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.317832
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.392351
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469804
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550399
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63423
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721491
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812388
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907121
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005898
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695329
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912552
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.459757
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.50874
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.559503
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.612109
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.666659
·(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.723204
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.781895
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.842776
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.905965
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.971589
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.037001
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.100814
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.167033
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.235787
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.307208
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.381424
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.458535
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.538762
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62221
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709106
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799595
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893882
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992198
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186476
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432112
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.460155
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.50917
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.559938
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.612574
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.667134
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.723698
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.782388
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.843293
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.906481
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.966872
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.028127
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.09167
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.157639
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.226111
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.297253
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.371149
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447985
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527869
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610962
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697476
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787545
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881452
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97935
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08145
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809951
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220211
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.46099
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.510013
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.560795
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.613451
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.668025
º(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.724633
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.783367
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.843225
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.899963
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.958804
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.019825
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.083149
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.148858
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.217075
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.287925
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.361554
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.438095
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.517648
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.600441
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.686612
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776326
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869856
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967325
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069019
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284048
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573653
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.462212
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.511259
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.562089
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.614769
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.66938
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.726033
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.781507
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.83606
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.892627
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.951253
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.012075
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.075183
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.140682
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.208654
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.279268
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.352631
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.428891
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508125
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590641
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676471
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765886
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.859048
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956138
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057433
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163212
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928684
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.463831
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.51291
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.563789
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.616524
±(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.671175
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.722583
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.775072
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.829447
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.885818
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.944298
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.004923
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.0678
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.1331
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.200839
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.271235
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.344354
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420342
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499363
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.581556
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667111
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756183
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849049
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94579
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046743
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152111
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385213
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721565
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.465845
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.514991
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.56591
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.617544
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.666295
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.716805
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.769134
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.82334
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.8796
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.937844
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.998291
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.061005
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.126107
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.193658
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.263829
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.336725
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.412472
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49125
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57319
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658467
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.747283
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839809
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936268
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036861
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141901
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25155
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052752
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.468274
·(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.517477
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.565553
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.612495
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.661121
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.711505
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.763675
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.817754
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.873837
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.931954
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.992274
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.054811
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.119735
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.187082
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.257066
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329741
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.405308
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483838
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.56558
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650592
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.739142
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831385
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92755
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027823
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132525
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241879
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49101
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877614
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.471083
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.515865
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.56109
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.607923
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.656455
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.70668
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.758749
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.81272
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868635
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.926619
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.986762
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.049139
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.113896
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.181133
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.250909
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.323407
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.398746
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.477118
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.558599
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643417
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731731
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823728
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919615
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019651
¶(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12404
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233063
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346972
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183702
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.468374
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.51195
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.557074
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.603823
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.652229
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.702387
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.754346
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.808166
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.863975
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.921816
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.981835
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.044121
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.10868
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175759
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.24537
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.317695
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.392902
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.47105
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.552342
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636971
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72508
(398.82, 12.25, 329.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816845
