¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(409.97, 14.51, 245.76) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.8516
(410.37, 14.47, 245.75) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 15.92241
(410.37, 14.47, 245.75) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.19667
(410.37, 14.47, 245.75) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.05697
(410.37, 14.47, 245.75) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.27843
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506617
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733953
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978833
ò(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243287
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529775
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841052
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180459
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530902
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964215
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421433
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919235
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33573
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.12346
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.958909
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.867368
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.792332
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.754342
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.71809
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.720438
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.72557
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.75328
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.80125
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.866568
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.972898
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.13443
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.4999
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505036
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732245
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976981
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241294
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527613
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838708
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177893
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475079
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957261
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413713
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920778
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.216091
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.128405
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.089532
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.052227
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.025641
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.026574
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.028707
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.043095
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.083405
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.125339
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.807065
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.870891
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.977317
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.13607
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.49011
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503463
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730563
ú(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975142
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239324
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525458
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83635
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17533
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452343
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898731
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.413168
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.255119
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.164769
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.081048
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.042513
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.005531
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.980905
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.981739
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.983768
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.999101
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.038902
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.080316
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.150724
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.243685
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.983133
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.13907
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.48156
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501866
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728855
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973309
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237333
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523306
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834016
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172777
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440132
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.61633
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.354489
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.20485
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.115457
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.035479
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.997265
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.960599
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.93781
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.938551
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.94048
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.956687
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.996003
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.036914
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.1073
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.19922
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.327939
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.519364
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.47423
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500296
ü(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727135
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971473
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235343
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521146
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831684
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170217
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428315
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.52984
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.298298
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.156578
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.068097
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.99165
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.953747
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.917378
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.896319
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.896972
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.898804
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.915816
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.954666
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.995097
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.06542
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.156343
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.284003
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.473357
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.46812
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498702
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725439
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969638
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23336
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518985
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829323
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1671
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41691
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.447791
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.244518
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.11025
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.022642
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.949522
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.911915
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.875833
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.856394
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.856961
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.858703
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.876456
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.914858
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.95483
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.025053
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.115021
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.241595
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.428961
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.46323
ú(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497119
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723728
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967793
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231361
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516826
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826967
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156796
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405935
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.376508
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.193081
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.06582
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.979046
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.909054
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.871731
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.835924
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.818
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.818487
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.820142
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.83857
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.876546
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.916078
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.986166
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.075216
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.200683
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.38614
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.45955
(410.37, 14.47, 245.75) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.61862
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495538
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722026
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965956
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229378
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514671
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824629
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146862
(410.37, 14.47, 245.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395334
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.32528
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.143918
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.023237
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.937259
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.870206
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.833157
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.797613
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.781102
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.781513
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.783085
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.802129
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.839696
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.878808
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.948727
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.0369
(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.161232
Á(410.37, 14.47, 245.75) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.344857
(410.37, 14.47, 245.75) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.45709
(410.37, 14.47, 245.75) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.86672
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463923
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690419
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935571
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20051
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487656
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799849
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140506
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470263
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752822
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056285
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382991
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735673
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11747
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48814
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77709
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05957
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35894
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67679
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01481
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29141
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56068
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84399
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14235
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45699
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78917
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465711
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692204
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937515
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202622
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489929
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802353
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143211
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474855
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757751
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061574
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388694
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741817
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12412
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49581
(410.82, 14.47, 245.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82723
