¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(340.66, 7.12, 366.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112545
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.165158
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.496983
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 8.081932
(340.89, 7.12, 366.12) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.4292
(340.89, 7.12, 366.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42739
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.265607
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.242284
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.219941
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.198562
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.111524
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.956198
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.435955
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.650267
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.923241
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 8.027985
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.905294
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.893662
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.095049
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.320748
(340.89, 7.12, 366.12) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.102178
(340.89, 7.12, 366.12) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.089527
(340.89, 7.12, 366.12) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.166442
(340.89, 7.12, 366.12) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.236521
(340.89, 7.12, 366.12) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.225387
(340.89, 7.12, 366.12) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.215219
(340.89, 7.12, 366.12) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.206007
(340.89, 7.12, 366.12) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.172574
(340.89, 7.12, 366.12) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.027336
(340.89, 7.12, 366.12) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.022137
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.847944
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.981809
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.337718
(340.89, 7.12, 366.12) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.70393
(340.89, 7.12, 366.12) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.35811
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.176611
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.153688
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.131731
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.110719
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.972583
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.824993
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.474994
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.6773
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.773993
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.845737
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.822041
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.921354
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.02832
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.248843
í(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.487119
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.768971
(340.89, 7.12, 366.12) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.110819
(340.89, 7.12, 366.12) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.100017
(340.89, 7.12, 366.12) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.090161
(340.89, 7.12, 366.12) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.081244
(340.89, 7.12, 366.12) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.073258
(340.89, 7.12, 366.12) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.066195
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.443293
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.559631
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.681264
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.808528
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.185939
(340.89, 7.12, 366.12) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.44275
(340.89, 7.12, 366.12) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.28968
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.091322
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.068783
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.047194
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.992061
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.842137
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.701635
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.515405
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.538282
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.631033
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.638706
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.615661
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.954551
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.963381
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.178926
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.70423
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.511492
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.301179
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.228734
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.217655
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.20754
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.19838
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.190328
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.296563
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.407484
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.523373
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.644541
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.041155
(340.89, 7.12, 366.12) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.19531
(340.89, 7.12, 366.12) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.22387
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.009536
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.987366
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.966129
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.862266
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.719463
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.573077
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.557238
ì(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.404952
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.467096
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.443408
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.420977
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.399779
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.973837
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.110931
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.484131
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.274165
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.081361
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.069634
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.058857
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.049018
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.04011
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.055677
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.15716
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.263054
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.373621
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.489149
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.902926
(340.89, 7.12, 366.12) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 9.960605
(340.89, 7.12, 366.12) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.16063
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.931062
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.909245
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.885489
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.740172
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.633326
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.616532
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.194456
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.276991
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.281985
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.258906
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.237051
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.148047
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.009521
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.04479
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.250537
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.054752
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.93074
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.919322
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.908826
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.899248
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.890579
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.927512
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.024573
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.125796
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.231425
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.356473
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.770838
(340.89, 7.12, 366.12) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 9.737707
(340.89, 7.12, 366.12) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.09988
ë(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.855722
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.834244
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.763874
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.696256
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.678475
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.998104
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.074717
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.130581
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.106866
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.084363
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.063053
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.88596
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.046541
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.23032
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.034434
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.851338
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.788244
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.777115
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.766888
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.757555
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.749109
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.805398
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.89834
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.995216
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.096251
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.245065
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.644521
(340.89, 7.12, 366.12) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 9.525794
(340.89, 7.12, 366.12) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.04159
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.802213
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.781658
(340.89, 7.12, 366.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.761986
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.74588
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.814634
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.885842
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.959604
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.964128
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.940985
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.919026
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.871802
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.643881
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.084936
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.017324
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.833965
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.665004
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.653259
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.642405
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.632431
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.62333
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.615094
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.688941
ê(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.778037
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.870859
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.967617
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.138201
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.523626
(340.89, 7.12, 366.12) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 9.32411
(340.89, 7.12, 366.12) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.9857
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.380827
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.480108
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.578934
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.642928
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.709188
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.777807
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.830038
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.806264
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.783663
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.762218
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.632834
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.41965
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.003452
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.819621
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.647532
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.602049
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.590266
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.579364
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.569333
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.560167
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.551859
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.577778
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.663281
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.752319
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.845088
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.03563
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.407839
(340.89, 7.12, 366.12) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 9.131973
(340.89, 7.12, 366.12) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.93217
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.423778
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.422383
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.481999
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.543718
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.607619
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.673787
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.679609
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.656374
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.634286
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.61333
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.41136
(340.89, 7.12, 366.12) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.211409
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.808342
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.666318
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.652648
â(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.090026
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.241347
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.337353
(340.89, 7.12, 366.12) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.437063
