¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(335.58, 7.37, 318.18) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.77133
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.17113
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.16557
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.27448
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.45314
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237881
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474771
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199092
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497364
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822664
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178748
Ä(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571105
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.827855
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.804056
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.781693
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.801724
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.877385
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.955705
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.092074
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.371981
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.72803
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.82798
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.19153
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.43745
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.25367
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.14822
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.13703
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.13439
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.24275
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.42784
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24096
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478102
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202953
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501582
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827294
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183784
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575673
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.72294
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.699369
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.677219
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.716068
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.79002
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.866572
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.032468
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.308518
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.64507
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.76789
(335.55, 7.20, 318.61) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.5477
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.37884
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.21736
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.11623
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.10505
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.10519
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.21305
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.4043
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243968
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931657
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206723
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505687
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831788
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188739
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581127
Ã(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.621747
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.5984
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.576455
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.633085
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.7054
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.780258
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.974322
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.246637
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.56477
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.70947
(335.55, 7.20, 318.61) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.4043
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.32861
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.1834
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.08634
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.07518
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.07796
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.18533
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.38252
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246906
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935067
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210426
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509729
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836162
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19356
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.548656
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.52412
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.500989
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.484341
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.55268
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.623426
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.696661
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.917607
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.39791
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.48704
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.65269
(335.55, 7.20, 318.61) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.26554
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.2963
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.15173
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.05852
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.04737
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.05266
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.1596
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.36247
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249773
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938387
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214015
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513638
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840449
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198266
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591629
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032671
Ç(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532335
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.812528
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.481163
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.544009
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.615688
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.862288
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.32401
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.41182
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.59751
(335.55, 7.20, 318.61) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.13125
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.26631
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.12235
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.03276
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.02162
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.02929
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.13583
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.34416
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686987
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941603
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217542
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517485
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844643
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202838
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596682
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035761
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53578
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.70658
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.683153
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.645921
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.562474
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.808337
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.25249
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.33904
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.54391
(335.55, 7.20, 318.61) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.00126
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.23863
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.09522
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.00903
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.99791
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.00783
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.11399
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.32756
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68989
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944784
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220952
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521192
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848698
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207333
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601604
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038654
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539045
Ë(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.604297
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.581068
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.519919
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.674431
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.755719
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.18329
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.26863
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.49186
(335.55, 7.20, 318.61) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.87544
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.21322
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.07033
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.98731
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.9762
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.98826
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.09408
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.31267
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692703
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947867
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224304
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524827
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852688
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211679
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6064
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042435
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.530115
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.505541
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.482505
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.398894
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.24427
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.779346
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.11636
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.20053
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.44133
(335.55, 7.20, 318.61) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.75364
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.19007
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.04764
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.9676
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.95649
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.97057
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.07609
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.29948
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695508
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950835
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227538
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528387
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856524
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215911
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611092
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047606
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.434548
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.410174
È(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.387324
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.282604
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.131464
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.97145
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.05165
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.1347
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.3923
(335.55, 7.20, 318.61) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.63573
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.16916
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.02714
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.94986
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.93877
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.95474
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.05999
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.28797
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698144
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953734
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23068
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531774
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860281
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220048
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61562
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052622
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.342244
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.318066
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.295398
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.170833
(335.55, 7.20, 318.61) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.063947
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.90993
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.98909
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.07106
(335.55, 7.20, 318.61) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.34473
(335.55, 7.20, 318.61) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.52158
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.15046
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.00882
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.9341
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.92302
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.94077
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.04577
(335.55, 7.20, 318.61) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.27816
(335.55, 7.20, 318.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700774
