¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(397.74, 13.95, 247.68) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.591535
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933474
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251716
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551975
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989385
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477204
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02262
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62822
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29254
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00384
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41946
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86695
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.47921
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.78451
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.268936
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.258189
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.248845
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01353
Ğ(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.77253
(397.68, 13.95, 247.63) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 23.41069
(397.68, 13.95, 247.63) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 23.40122
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10272
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30424
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524288
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76129
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017293
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294515
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595737
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92417
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248474
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566901
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007533
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497424
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04525
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62989
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28154
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98283
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42048
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86798
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.46419
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79214
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.03996
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.02792
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01747
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00854
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.76854
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.44027
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.43158
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.42609
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.42381
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.42472
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.42882
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097923
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298513
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518132
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754663
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010092
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286762
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58731
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914932
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245582
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583345
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025727
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517735
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03968
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62029
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27068
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96207
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42247
Ù(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87016
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.451
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67104
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.03646
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.02442
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01397
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00505
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.76443
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.50171
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.49299
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.48749
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.4852
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.48612
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.49025
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093206
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292845
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512033
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748089
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002975
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279006
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578891
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905759
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242989
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599867
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044071
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514453
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02961
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61081
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26006
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9417
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42547
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87337
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.45573
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.14634
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.134357
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.123764
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.114558
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00305
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.7602
(397.68, 13.95, 247.63) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.71315
(397.68, 13.95, 247.63) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.70356
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.78216
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0885
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287194
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505956
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74155
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995897
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27136
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570548
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896634
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240702
ò(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616489
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044105
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502686
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01965
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60154
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.333155
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.307403
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.289542
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.273129
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.261655
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.145891
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.133908
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.123317
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.11411
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00255
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.08918
(397.68, 13.95, 247.63) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.79926
(397.68, 13.95, 247.63) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.78964
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.142945
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083897
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281784
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499954
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735073
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98889
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263741
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562283
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887607
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238727
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619428
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033607
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49107
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00975
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.352537
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.324528
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.298071
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.27881
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.262416
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.253223
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.146807
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.134823
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.12423
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.115022
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00354
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.02941
(397.68, 13.95, 247.63) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.88957
(397.68, 13.95, 247.63) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.87992
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.973445
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079301
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276889
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493976
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728606
ğ(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981953
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256225
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554082
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878668
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233691
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61005
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023279
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479625
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.381198
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.347056
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.317322
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.29089
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.269575
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.254231
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.246175
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.149087
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.1371
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.126506
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.117295
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00602
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.03191
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.02629
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.975685
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0748
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27204
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488054
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722215
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975015
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248707
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545951
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869774
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223971
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600774
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01308
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468341
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.381316
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.347175
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.314663
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.287547
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.266249
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.251904
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.242042
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.152736
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.140744
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.130145
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.120932
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.03591
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.03029
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.06666
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.16573
ğ(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.979265
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070374
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267305
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482176
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715884
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968198
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241313
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537861
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860959
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214321
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591671
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003003
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457212
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.382865
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.348711
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.316194
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.289697
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.264968
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.253096
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.244905
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.157753
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.145754
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.135151
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.125932
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01548
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.20304
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.03579
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.03167
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.30787
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.982514
(397.68, 13.95, 247.63) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.984189
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065985
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262601
