¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9083
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.127613
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.125105
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87986
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070365
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274604
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494075
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730486
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968967
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222195
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495633
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791816
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119871
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494153
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.435155
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.409386
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.385022
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.362044
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.340434
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.320173
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.301246
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.283638
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.267337
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.25233
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.238603
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.226149
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.214956
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.205016
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.196322
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.188868
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.182649
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.177656
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.173892
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.171348
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88534
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076258
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280889
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500835
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737766
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979515
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233538
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507909
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80514
„ (378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128099
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49093
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.485146
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.459201
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.434669
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.411531
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.38977
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.369365
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.350305
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.332571
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.316151
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.301032
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.287203
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.274652
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.263371
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.253351
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.244584
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.237063
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.230785
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.225742
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.221934
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.219354
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890887
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08217
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287264
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507665
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745153
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99023
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245087
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520394
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818654
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142865
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496378
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.537025
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.510897
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.486191
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.462889
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.440969
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.420417
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.401215
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.383349
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.366805
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.351571
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.337634
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.324985
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.313612
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.303508
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.294665
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.287077
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.280737
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.27564
à(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.271785
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.269167
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896492
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088169
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293703
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514597
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752613
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001116
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25682
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533083
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83243
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157838
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512729
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901333
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261905
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622354
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01353
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43949
(378.90, 14.55, 272.54) (379.52, 7.54, 247.87) (1.36, 1.29, 1.33) Tools 10.64626
(378.90, 14.55, 272.54) (379.52, 7.54, 247.87) (1.36, 1.29, 1.33) Tools 10.62168
(378.90, 14.55, 272.54) (379.52, 7.54, 247.87) (1.36, 1.29, 1.33) Tools 10.59879
(378.90, 14.55, 272.54) (379.52, 7.54, 247.87) (1.36, 1.29, 1.33) Tools 10.57758
(378.90, 14.55, 272.54) (379.52, 7.54, 247.87) (1.36, 1.29, 1.33) Tools 10.55802
(378.90, 14.55, 272.54) (379.52, 7.54, 247.87) (1.36, 1.29, 1.33) Tools 10.54011
(378.90, 14.55, 272.54) (379.52, 7.54, 247.87) (1.36, 1.29, 1.33) Tools 10.52382
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.365727
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.355536
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.346614
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.338954
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.33255
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.327399
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.323497
(378.90, 14.55, 272.54) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.320837
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902129
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094216
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300185
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521579
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760145
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012192
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268744
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545989
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84642
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173051
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529371
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918088
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30216
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675097
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07081
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.31733
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.30079
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.28585
ô(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.27247
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.26066
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.25041
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.2417
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.23454
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.22891
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.22481
(378.90, 14.55, 272.54) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 10.62161
(378.90, 14.55, 272.54) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 10.61225
(378.90, 14.55, 272.54) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 10.6045
(378.90, 14.55, 272.54) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 10.59833
(378.90, 14.55, 272.54) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 10.59375
(378.90, 14.55, 272.54) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 10.59076
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907851
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100342
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306753
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528652
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767795
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023434
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280861
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559096
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860654
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18852
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546263
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919723
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305822
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719934
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12931
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.11307
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.09679
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.08207
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.06889
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.05724
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.04712
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.03851
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.03142
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.02583
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 10.02174
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.19056
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.18945
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.18986
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.19179
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.19524
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.20022
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913624
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106521
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313404
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535793
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775511
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034526
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293192
ğ(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572409
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875102
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204241
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56345
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921667
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309848
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724331
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.935761
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.918191
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.902158
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.887651
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.874659
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.863168
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.853173
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.844668
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.837646
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.832098
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.99616
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.993509
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.992351
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.992685
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.99451
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.997829
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.00264
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919473
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11278
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320117
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543032
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783294
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042932
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305711
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585937
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889771
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220234
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56577
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923957
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314264
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72916
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.749403
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.7321
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.716302
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.702004
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.68919
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.677855
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.667986
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.659579
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.652622
(378.90, 14.55, 272.54) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.647118
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.808028
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.805366
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.804166
è(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.804431
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.80616
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.809352
(378.90, 14.55, 272.54) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.814014
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925362
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119095
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326878
(378.90, 14.55, 272.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550302
