¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(433.80, 15.04, 249.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323069
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79326
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092626
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338896
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601966
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88356
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185596
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510372
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866283
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52797
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43935
(433.57, 15.04, 248.83) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.0516
(433.57, 15.04, 248.83) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.01208
(433.57, 15.04, 248.83) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 11.97459
(433.57, 15.04, 248.83) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 11.93911
ì(433.57, 15.04, 248.83) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 11.90562
(433.57, 15.04, 248.83) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 11.87408
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.85868
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.84576
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.83463
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.82529
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.81772
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.81192
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.80789
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.80563
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.80513
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243229
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455318
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683328
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929121
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194825
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482838
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796124
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106727
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353932
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618015
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900715
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204007
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530154
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881811
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49916
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 11.30938
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 11.27156
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 11.23566
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 11.20166
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 11.16952
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 11.13922
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 11.11074
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.88571
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.87276
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.8616
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.85223
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.84464
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.83883
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.83479
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245029
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457241
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685422
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931387
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197261
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485515
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79901
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121286
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369439
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634562
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91843
Ù(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222987
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550581
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906689
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47023
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.70797
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.68492
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.66356
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.64387
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.62583
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.60944
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.92819
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.91466
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.63472
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246868
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459208
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687544
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933678
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199722
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488181
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80193
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136272
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38542
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651636
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936681
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24256
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57355
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932967
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47036
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.73576
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.71264
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.69122
(433.57, 15.04, 248.83) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.67147
(433.57, 15.04, 248.83) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.48036
(433.57, 15.04, 248.83) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.44701
(433.57, 15.04, 248.83) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.4161
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.94554
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.6045
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24872
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461195
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68968
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935972
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202225
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490906
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804876
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147602
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401872
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669223
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955484
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263783
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598556
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959944
Ï(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48048
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30241
(433.57, 15.04, 248.83) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 14.46676
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.97837
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.57482
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250587
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463189
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691835
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938292
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204752
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493647
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807861
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150871
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418827
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6873
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975114
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287672
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624239
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987668
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49055
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28074
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31994
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.01318
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.54569
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252472
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465232
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69402
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940679
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20731
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496397
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810874
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154165
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436267
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705927
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997919
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31214
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650579
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01613
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5006
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2924
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27861
(433.57, 15.04, 248.83) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 14.46873
(433.57, 15.04, 248.83) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 14.50552
(433.57, 15.04, 248.83) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 14.54467
(433.57, 15.04, 248.83) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 14.58622
(433.57, 15.04, 248.83) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 14.63019
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.05
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.5171
(433.57, 15.04, 248.83) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 14.18202
(433.57, 15.04, 248.83) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 14.2339
(433.57, 15.04, 248.83) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 14.28831
İ(433.57, 15.04, 248.83) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 14.34528
(433.57, 15.04, 248.83) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 14.40487
(433.57, 15.04, 248.83) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 14.46712
(433.57, 15.04, 248.83) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 14.53209
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254374
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467272
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696224
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943057
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209873
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499196
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81393
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157501
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454171
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727291
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021288
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337246
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677635
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04535
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51064
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.304
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23725
(433.57, 15.04, 248.83) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 13.84568
(433.57, 15.04, 248.83) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 13.87837
(433.57, 15.04, 248.83) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 13.91329
(433.57, 15.04, 248.83) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 13.95048
(433.57, 15.04, 248.83) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 13.98996
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.08886
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.48904
(433.57, 15.04, 248.83) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.55381
(433.57, 15.04, 248.83) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.60082
(433.57, 15.04, 248.83) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.65021
(433.57, 15.04, 248.83) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.70201
(433.57, 15.04, 248.83) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.75626
(433.57, 15.04, 248.83) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.81301
(433.57, 15.04, 248.83) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.87232
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256293
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469337
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698448
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945453
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212481
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502016
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817016
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160868
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473975
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749638
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045258
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362989
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705355
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0753
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52061
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31559
ò(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24248
(433.57, 15.04, 248.83) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 13.27589
(433.57, 15.04, 248.83) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 13.30502
(433.57, 15.04, 248.83) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 13.33628
(433.57, 15.04, 248.83) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 13.57496
(433.57, 15.04, 248.83) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 13.55602
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.12979
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.46153
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.98072
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.02349
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.06851
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.11581
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.16542
(433.57, 15.04, 248.83) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.21739
(433.57, 15.04, 248.83) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.47757
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257455
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471427
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700705
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947881
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215109
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504887
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820121
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164278
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494021
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772535
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069813
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38938
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733802
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10601
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53059
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32713
(433.57, 15.04, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25603
(433.57, 15.04, 248.83) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.75288
(433.57, 15.04, 248.83) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.77893
(433.57, 15.04, 248.83) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.80699
