°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513114
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.78034
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.76129
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.74405
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.72862
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.71496
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.70309
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.69298
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.68464
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.67804
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.6732
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.6701
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.66874
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.66913
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926513
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128759
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346305
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580908
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83442
é(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118865
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42844
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762473
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.134916
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54091
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.988755
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.496703
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69791
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36356
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10279
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94697
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.80578
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.7831
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.76226
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.74325
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.72604
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.71062
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.697
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.68514
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.67505
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.66672
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.66014
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.6553
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.65221
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.65086
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.65124
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925821
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128029
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34551
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580049
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833492
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117291
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42685
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760014
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132428
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.537229
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.985023
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.491792
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69205
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35647
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09473
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93771
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.78945
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.7668
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.74599
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.727
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.70982
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.69443
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.68082
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.66899
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.65891
˚(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.65059
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.64402
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.6392
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.63611
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.63476
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.63515
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925139
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127316
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34473
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579209
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832586
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115697
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425286
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757536
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129974
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533525
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.981334
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.486931
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68617
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34948
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08681
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92862
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.77492
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.7523
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.73152
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.71256
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.6954
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.68003
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.66644
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.65462
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.64456
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.63625
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.62969
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.62487
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.62179
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.62044
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.62083
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924465
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126619
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343971
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578388
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831699
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114087
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42375
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.755038
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127554
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.529799
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.97769
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.482125
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68031
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34257
±(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07893
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91957
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.76218
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.73959
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.71883
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.69989
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.68275
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.6674
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.65382
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.64202
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.63197
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.62367
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.61712
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.61231
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.60923
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.60789
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.60828
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923798
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12594
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343227
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577585
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830834
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.11246
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42224
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.752524
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125167
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.526055
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974088
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.477368
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67439
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33571
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07113
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91067
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.75122
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.72866
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.70792
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.689
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.67187
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.65654
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.64298
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.63118
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.62115
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.61286
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.60631
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.60151
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.59843
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.59709
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.59748
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923142
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125278
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342503
ã(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576802
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829991
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.110815
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420759
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749992
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.122815
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.522292
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.970532
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.472668
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66852
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32891
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06344
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90183
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.74204
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.71949
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.69877
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.67986
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.66276
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.64743
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.63388
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.6221
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.61207
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.60379
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.59725
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.59245
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.58938
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.58804
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.58843
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922494
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124632
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341795
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576038
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82917
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109157
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.419303
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747444
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.120497
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.518512
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.967021
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.467887
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66262
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32222
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05582
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89309
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.73463
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.71209
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.69138
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.67249
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.65539
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.64008
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.62654
É(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.61477
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.60474
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.59647
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.58994
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.58514
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.58207
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.58073
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.58112
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921855
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124004
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341105
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575295
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82837
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107481
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.417874
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.744876
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.118216
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.514713
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963556
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.462339
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6567
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31561
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04827
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88446
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.72897
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.70645
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.68575
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.66687
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.64978
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.63448
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.62094
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.60917
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.59916
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.59089
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.58436
(331.26, 7.38, 369.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.57956
