¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š (420.23, 14.04, 323.82) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.158653
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90259
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59029
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47875
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52386
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76612
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.413
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37455
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05065
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53576
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77426
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031913
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31304
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622066
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959602
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.329721
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.737305
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.187046
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.689186
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25111
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86788
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55098
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42994
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46438
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6945
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1778
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26671
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90351
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523475
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761005
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017572
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297018
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604596
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940483
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.308711
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.714115
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.161322
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.660146
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21851
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83332
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51184
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38112
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40498
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62303
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.091
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.89543
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75676
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95952
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511547
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747763
¡(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.003246
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281002
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587136
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.921378
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287719
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.690948
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.135644
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.631154
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18598
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79889
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47287
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3323
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34566
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55174
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0045
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79515
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.05832
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76888
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499837
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734532
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988936
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26499
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569684
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902286
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.26675
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.667815
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.110019
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.602224
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15353
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76462
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43409
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28349
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28644
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48063
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9183
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.69524
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.92406
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.04033
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48816
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721317
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974645
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248991
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552249
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.883216
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245809
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.644718
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.084453
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.573358
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12117
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73049
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39549
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23471
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22734
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40971
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83244
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59572
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.79035
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.85793
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476515
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708117
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960373
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233466
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534828
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.864166
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.224896
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.621658
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.058948
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.544557
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08889
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69652
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35709
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18597
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16835
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33902
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74691
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4966
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65721
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.67693
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464907
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694937
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946126
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218018
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517427
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845145
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.204017
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59864
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.033508
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.51583
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0567
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6627
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31888
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13727
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10951
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26855
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66175
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39792
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5247
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.49736
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453334
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681779
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931903
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202599
 (420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.500049
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82615
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.183174
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.575668
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.008138
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.487178
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02462
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62905
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28087
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08862
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05082
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19832
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57697
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.29901
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39281
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.31923
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441801
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668644
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917708
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187212
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482698
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.807188
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162371
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.55275
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.982841
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.458609
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.992633
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59556
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24306
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04005
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99229
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12836
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49258
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1937
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.26863
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.15025
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430307
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655535
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903542
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171862
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465371
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.78826
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.141612
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.529881
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.957621
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.430124
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.960753
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56225
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20546
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99155
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93392
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05867
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40859
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08876
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.14654
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.98384
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418856
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64245
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889408
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156547
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448079
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769371
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.120898
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507073
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.932479
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.401731
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.928989
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5272
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16807
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94314
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87769
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98997
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32503
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98423
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.02525
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.80992
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407447
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629441
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875307
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141272
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.430819
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750524
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.100235
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484324
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907423
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.373431
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.89734
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49097
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1309
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89483
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82366
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92201
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2419
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88013
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.90475
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.6344
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.88022
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396082
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617222
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861243
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126038
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413597
 (420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.731718
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.079625
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461638
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882454
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.34535
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.865811
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45486
(420.28, 14.06, 323.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09395
