¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Á(384.12, 6.81, 353.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.565723
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000196
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.408471
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.857774
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.351089
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930747
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5832
ş(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38997
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34962
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53099
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14043
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.71014
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25775
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488836
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738693
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009653
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306839
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634829
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.996041
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.402864
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.851486
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.343817
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.921158
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5696
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37422
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32963
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50827
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11285
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.51007
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255373
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48627
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735914
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006633
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303305
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.630958
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991781
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.397071
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845074
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.336652
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.911373
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55562
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35805
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30911
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48458
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0839
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49196
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252952
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483655
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733083
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.003558
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299695
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626996
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987421
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.3911
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.838545
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.329354
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.901405
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54219
ú(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34148
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28808
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45996
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05361
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40788
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250485
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480991
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730199
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000423
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.296004
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622942
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982958
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.384953
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831894
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.321921
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.891248
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53065
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32452
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26655
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4344
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40047
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31978
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247973
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478279
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727262
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997233
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292239
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618797
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978396
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.378629
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825128
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.31436
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.880908
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5189
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30717
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24452
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40793
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3405
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22789
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245417
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475518
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724271
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993984
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288397
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61456
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973734
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.372128
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.818245
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.30667
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.870386
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50694
‹(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28944
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.222
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5333
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2862
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12187
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242815
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472709
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721229
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990681
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.284481
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610235
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.968975
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.365459
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.811249
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.298853
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.859692
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49479
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27133
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14285
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48987
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22903
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97406
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24017
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469853
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718137
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987324
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280489
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605821
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964117
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359149
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.80414
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.290914
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848817
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48244
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25285
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10161
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44557
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14182
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86023
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237481
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46695
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714994
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983908
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276423
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601318
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959163
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353672
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.796917
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.282845
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.837771
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46989
§(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09019
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07374
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40048
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09158
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74636
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234751
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464001
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711802
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980442
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.272614
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59673
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.954114
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348093
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789588
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.274659
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.826557
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22861
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0702
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05061
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35457
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04133
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63037
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231976
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461006
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70856
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.976922
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268778
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592055
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948971
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.342409
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782149
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.266354
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.815175
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21098
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04982
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03173
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30787
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98976
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51235
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229226
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457967
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705268
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973348
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.264885
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587296
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943736
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.336623
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.774606
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.257929
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47445
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19307
·(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02906
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01226
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26043
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93692
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39239
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.226505
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454884
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701931
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969723
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260935
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.582454
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93841
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330736
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.766958
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884368
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46902
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17483
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00793
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99221
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2123
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8829
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27063
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223751
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451757
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698546
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966047
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256931
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577528
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932993
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.324751
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.759207
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876615
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46337
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15625
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98644
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97158
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17861
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82769
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14725
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71771
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22096
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448586
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695114
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962322
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252872
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.572523
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.927487
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.318668
(384.15, 6.70, 353.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352852
