¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(416.40, 13.23, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641617
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.84436
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.84506
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.85431
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.86184
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.8728
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.88718
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.905
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.74167
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.770341
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.800394
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.831854
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.864748
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.899101
(416.57, 13.36, 329.34) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.592206
(416.57, 13.36, 329.34) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.572835
(416.57, 13.36, 329.34) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.554825
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95603
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18522
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42471
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67517
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93724
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21171
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78425
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62449
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.81328
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.80029
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.79072
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.78455
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.78179
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.78242
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.79158
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.79902
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.80988
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.82415
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.552763
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.57924
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.60704
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.636189
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.66671
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.698632
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.731979
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.850225
(416.57, 13.36, 329.34) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.743077
(416.57, 13.36, 329.34) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 9.082439
æ(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0837
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31922
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5654
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82297
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09267
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49467
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22729
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07167
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.74157
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.73195
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.72573
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.72291
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.72349
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.73256
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.73991
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.75067
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.76485
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.78244
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.373707
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.39817
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.423909
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.450942
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.479293
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.508987
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.540046
(416.57, 13.36, 329.34) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 9.378578
(416.57, 13.36, 329.34) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 9.536203
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69551
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97168
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21663
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45872
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71196
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.977
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30621
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91794
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69971
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03856
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.67682
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.67057
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.66769
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.6682
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.67719
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.68447
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.69515
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.70922
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.72672
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.203784
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.226399
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.250244
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.275336
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.301698
Ú(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.329346
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.367443
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2929
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30375
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56072
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83058
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11433
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35499
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60406
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8647
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13762
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64611
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37132
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43908
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.6253
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.619
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.61608
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.61653
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.62544
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.63265
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.64325
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.65723
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.042339
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.063258
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.08536
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.108668
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.133196
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.158967
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.373946
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25412
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56004
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42973
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69358
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97081
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25418
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49922
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75554
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02393
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4555
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05727
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85537
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51618
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.57626
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.56316
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.56356
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.56733
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.57447
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.86693
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.85773
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.020942
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.99786
×(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.975965
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.955242
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.973145
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.997187
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92976
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21629
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30248
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56052
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83153
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11655
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39731
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64953
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91351
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27094
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80611
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52189
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00627
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.53178
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.51865
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.519
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.52272
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.5298
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.06162
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.038446
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.016469
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.995668
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.976029
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.957535
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89481
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17933
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48087
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99041
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43123
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6963
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97489
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26799
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54654
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8063
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09212
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61336
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2031
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04838
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.49079
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.47764
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.47795
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.48162
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.103806
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.08054
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.058476
(416.57, 13.36, 329.34) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.037595
»(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34081
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5936
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8607
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14327
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44275
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76057
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30566
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56498
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83743
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12395
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42562
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70215
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9699
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42677
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97552
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6798
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61484
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.4401
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.44037
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.44398
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.45095
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661428
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026949
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426166
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863842
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3157
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56414
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82738
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10811
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40554
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72113
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18364
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43743
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70397
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98417
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27905
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58969
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8646
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24604
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78057
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35911
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06252
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.406
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.40623
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.4098
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.41672
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646501
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007851
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405246
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840833
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29589
¾(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54591
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80682
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08265
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3747
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68432
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01581
(416.57, 13.36, 329.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31355
