¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99951
˜(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378269
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549382
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732625
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929297
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563593
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805941
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067923
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352048
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661144
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009022
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399141
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830574
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310239
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830299
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40732
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05804
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79746
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64482
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62558
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71338
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98696
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40727
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18562
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17934
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59289
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.21895
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.379124
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550297
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733604
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930349
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.142
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80813
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070346
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354648
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664005
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010605
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400911
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832529
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312393
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830436
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40747
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05823
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79765
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64508
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62583
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70896
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98171
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40832
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.178
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16138
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58437
ƒ(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.21983
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380064
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.5513
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734681
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931505
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143075
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370904
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072896
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357431
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667004
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012344
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402832
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834647
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314743
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830859
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40792
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05872
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79824
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64573
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62261
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7052
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97731
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41048
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17157
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14501
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.578
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.22079
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.381087
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.552394
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735853
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932765
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.144265
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372189
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6187
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360369
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670208
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014244
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404852
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83693
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316338
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831507
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40869
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05957
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79918
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64682
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70213
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97369
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41378
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16632
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13026
ÿ(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57381
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.221829
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.382197
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553581
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737124
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93413
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145569
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373596
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620223
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887773
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673576
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016253
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407116
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839401
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317116
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832451
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40969
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06074
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80052
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64839
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61796
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69975
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97091
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41817
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16222
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12145
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57174
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.222949
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.383391
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554858
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738492
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935599
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146988
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375127
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62188
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889573
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180778
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620986
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409493
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842066
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318197
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833603
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41102
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06223
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80224
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65034
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61651
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69811
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96892
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42369
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15934
ê(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12153
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57185
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.224146
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384669
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556223
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739956
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937171
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14852
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376781
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623672
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891516
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182827
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501124
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850481
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844881
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319488
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835098
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41267
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06409
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80435
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65276
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61564
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69709
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96773
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43029
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15764
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12333
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5741
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.225422
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.386032
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.557681
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741517
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938809
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150166
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378558
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625594
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8936
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185033
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503538
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.853118
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.254733
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.766822
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836775
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41461
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06627
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80681
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65562
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6154
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69679
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96735
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43804
¦(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15711
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12691
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57894
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.226779
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.387478
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559228
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743175
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940378
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151925
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380456
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627649
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.895727
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187398
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.506124
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.855906
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257819
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.702941
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.194635
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.741158
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49502
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30712
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12518
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96256
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82575
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98504
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40589
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02496
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.01021
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.27445
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.228214
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.38901
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.560866
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74493
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942056
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153798
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382478
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629839
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.189919
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508883
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.858843
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.261073
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.705359
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.197341
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.743496
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35331
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04631
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8407
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75752
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79365
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9862
(435.39, 15.18, 249.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40727
