¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.102398
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774917
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121256
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501211
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919836
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383317
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899214
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47672
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12757
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84073
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33844
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14366
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24295
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79345
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39687
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49008
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60353
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0135
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21277
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426744
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656991
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905394
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17417
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465874
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783518
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130668
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511554
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931289
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396031
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913361
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49261
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14555
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87593
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37679
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31787
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29577
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85541
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46519
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53065
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27503
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018555
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218215
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432561
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663243
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912166
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181484
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473849
ƒ(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792215
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1402
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522031
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942834
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408852
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927675
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50871
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16376
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90776
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41615
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49646
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35387
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92027
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72309
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57319
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95184
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023658
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223674
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438407
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669576
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918999
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1889
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481903
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149779
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532558
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954477
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421813
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942113
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52495
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18211
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92869
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45668
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67911
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41561
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98708
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43663
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61765
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63403
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028771
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229187
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444366
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675924
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925872
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196346
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489989
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809837
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159515
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543262
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966277
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434866
Ì(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956732
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54135
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20067
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94989
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56855
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70969
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47914
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05585
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90866
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66406
(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50337
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777612
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989335
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218129
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466102
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718433
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988121
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281341
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601427
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95219
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341814
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.781772
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.26512
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.806057
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45827
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19657
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08688
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16004
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12332
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19242
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29021
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29154
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09717
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66628
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.20826
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.18229
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.15998
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.14131
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.12627
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.11484
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.10702
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.10281
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775857
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987442
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216081
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463815
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712758
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981813
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274467
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593912
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943939
Ø(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334075
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.772029
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.254008
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.793578
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4489
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18007
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07588
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13334
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07945
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14498
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42131
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47622
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4157
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46103
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.91138
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.88582
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.86388
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.84553
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.83076
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.81957
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.81194
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.80786
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.774066
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985507
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213988
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45873
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706981
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975541
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.267634
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.586442
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93574
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.326356
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762119
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.242949
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.781607
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43945
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1636
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06465
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09575
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03618
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09846
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.24663
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66642
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73364
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.65394
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.62519
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.60003
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.57843
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.56039
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.54589
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.53491
·(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.52746
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.52352
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772237
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983535
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211851
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453671
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70124
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969307
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260844
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579017
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.927588
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.318653
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.752252
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.231937
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.773266
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42993
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14716
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05317
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05866
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99351
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05287
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28526
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86248
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94206
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.37755
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.34922
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.32443
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.30317
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.28543
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.27118
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.26042
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.25314
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.24932
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770371
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981521
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209671
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448641
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695532
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963112
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254095
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57164
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.919492
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.310971
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.742431
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.220984
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.764861
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41577
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13074
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04146
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02208
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95143
ä(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00817
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32329
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10219
(326.18, 7.60, 366.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15676
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.11097
(326.18, 7.60, 366.83) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.08304
