¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03836
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302511
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50831
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728351
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955865
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20042
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463942
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748713
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064707
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409729
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786919
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201006
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657574
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1634
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64164
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35821
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07034
¶(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78376
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29622
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18167
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932099
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11229
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304757
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510727
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731124
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958839
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203613
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467383
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75365
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070827
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41639
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794256
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209095
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66648
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16683
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63296
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35339
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08437
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74553
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25477
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09116
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934147
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114491
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307101
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513239
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734072
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96198
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206995
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471025
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759481
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077195
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423318
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80182
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217385
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675684
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15942
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62485
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33314
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09896
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70858
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21479
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00251
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936305
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116783
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30957
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515885
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737153
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965286
´(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210559
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474873
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765545
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083751
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430484
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809698
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226051
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685208
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1526
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61737
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31313
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.114
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67299
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17622
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91577
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938584
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119207
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31214
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518623
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740145
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968767
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214306
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4789
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771763
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090531
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43788
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81778
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234949
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695058
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14625
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61046
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29336
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12954
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63867
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1391
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83086
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940931
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121733
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314833
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521515
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743266
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972428
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218241
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484178
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778194
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097539
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445509
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826159
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244146
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705212
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14045
µ(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60408
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27378
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13866
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60564
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10334
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7478
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943401
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124363
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317635
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5245
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746469
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976278
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222339
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490308
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784862
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104766
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453415
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834796
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253628
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712263
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13522
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59833
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25447
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08485
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57389
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06899
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66644
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945934
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127068
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320532
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527625
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74978
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980245
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226688
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496631
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791684
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11222
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461527
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843691
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26341
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707917
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13044
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59315
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23538
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02971
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54135
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03601
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58688
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9486
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129886
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323556
¶(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530855
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753246
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984434
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231161
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503116
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798722
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119864
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4699
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852829
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273475
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704077
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12626
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58856
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21648
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9759
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49401
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00436
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53666
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951323
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132834
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326662
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534229
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756858
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988802
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236318
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509808
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805969
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12772
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478453
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862222
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283834
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700707
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1226
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58452
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19786
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92336
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44802
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97208
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50377
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954172
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135861
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32993
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537694
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760594
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993318
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242686
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516675
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813415
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13582
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487298
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871916
¸(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294483
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695921
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11943
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58105
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17946
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87212
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40343
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92356
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47233
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957152
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138997
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333297
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541289
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764464
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998021
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249192
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523723
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821059
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144106
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496372
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881848
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305411
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686689
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11682
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5782
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16125
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82218
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36018
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87656
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44007
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960152
(419.30, 13.94, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142228
