¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(443.56, 14.13, 269.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1252
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323325
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826949
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40718
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.062
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80387
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5766
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45973
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52396
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73238
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.76024
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.59426
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.50229
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.45465
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.47116
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.52143
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.6159
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.80169
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.3066
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155108
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438732
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746962
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083115
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451071
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855511
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302524
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807117
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37717
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02799
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76777
Ü(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54248
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42056
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43164
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62391
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.84373
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.66576
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.56694
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.51901
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.53101
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.57712
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.66804
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.85365
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.31098
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142738
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425312
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732348
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067133
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433531
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836182
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2848
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78735
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34904
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9938
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72874
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50824
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38127
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36008
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51642
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.93097
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.74047
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.63452
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.58629
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.5936
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.63542
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.72709
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.90814
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.31687
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130293
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411806
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717655
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051058
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415901
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816759
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266896
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767386
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32665
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95942
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68952
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47388
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35222
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36288
à(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40996
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.02204
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.81846
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.70508
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.65652
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.65898
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.69637
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.78883
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.9652
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.32428
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117782
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398212
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702853
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034897
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398175
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800137
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248822
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747247
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30408
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93011
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65013
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43946
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33471
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36572
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33506
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.11704
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.8998
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.77868
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.72979
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.72721
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.76002
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.85331
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.02485
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.34958
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105185
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384551
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687977
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018644
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380346
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783699
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23061
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726936
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2813
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90441
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61058
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40493
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31676
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36854
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3383
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.21609
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.98457
İ(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.85539
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.80616
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.79834
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.82641
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.92058
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.08716
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.40286
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0925
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370788
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673005
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002307
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364227
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767102
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212224
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706448
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25835
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8785
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58032
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37413
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29836
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3714
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34153
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.31929
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.07285
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.93932
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.88569
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.87244
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.89561
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.99068
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.15217
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.45861
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07976
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356985
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65796
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985891
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349065
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75038
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193657
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685808
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23522
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8524
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55067
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35477
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27953
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35208
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34482
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50831
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.16474
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.02985
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.96846
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.94957
Ş(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.97185
(443.47, 14.24, 268.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 16.06368
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 17.21658
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 17.12429
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066961
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343084
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64286
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970129
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333736
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733498
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174983
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664999
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21191
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82614
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52081
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32674
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26027
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32953
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34808
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55652
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 17.30774
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 17.72333
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 17.94931
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.0519
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.04462
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 17.91161
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 17.5774
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.9645
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054095
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329132
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627673
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956077
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318329
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716497
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156164
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644035
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18843
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79968
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49077
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29838
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23274
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30647
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35136
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60475
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 17.39959
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 17.95212
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.21062
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.3365
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.34716
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.22883
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 17.91752
×(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.81014
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041172
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315135
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612432
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941899
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30278
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699379
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137203
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622937
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16479
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77306
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46391
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26972
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19946
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28294
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38682
(443.47, 14.24, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65293
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.82442
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.18694
(443.47, 14.24, 268.85) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.48213
