¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ(397.43, 14.11, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5071
(397.21, 14.12, 247.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.025454
(397.21, 14.12, 247.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.015138
(397.21, 14.12, 247.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.034336
(397.21, 14.12, 247.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.939748
(397.21, 14.12, 247.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46712
(397.21, 14.12, 247.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25606
(397.21, 14.12, 247.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07468
(397.21, 14.12, 247.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69048
(397.21, 14.12, 247.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.10139
(397.21, 14.12, 247.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.09543
(397.21, 14.12, 247.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.09278
(397.21, 14.12, 247.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.488003
(397.21, 14.12, 247.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.471439
(397.21, 14.12, 247.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.035084
(397.21, 14.12, 247.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.039918
(397.21, 14.12, 247.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.04537
(397.21, 14.12, 247.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.051441
(397.21, 14.12, 247.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.058584
(397.21, 14.12, 247.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401792
(397.21, 14.12, 247.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650036
 (397.21, 14.12, 247.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917955
(397.21, 14.12, 247.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204079
(397.21, 14.12, 247.35) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.462805
(397.21, 14.12, 247.35) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.373366
(397.21, 14.12, 247.35) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.247096
(397.21, 14.12, 247.35) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.228714
(397.21, 14.12, 247.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.097015
(397.21, 14.12, 247.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.081897
(397.21, 14.12, 247.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.067758
(397.21, 14.12, 247.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.054585
(397.21, 14.12, 247.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.172756
(397.21, 14.12, 247.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.690863
(397.21, 14.12, 247.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.305105
(397.21, 14.12, 247.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.044847
(397.21, 14.12, 247.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.952775
(397.21, 14.12, 247.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.29347
(397.21, 14.12, 247.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.635218
(397.21, 14.12, 247.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18104
(397.21, 14.12, 247.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.71938
(397.21, 14.12, 247.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.71038
(397.21, 14.12, 247.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.70463
(397.21, 14.12, 247.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.70212
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414139
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661793
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930401
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222695
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541951
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891928
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274793
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69698
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166044
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690092
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27273
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.39442
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.37648
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.36015
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.34541
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.33225
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.32066
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.31064
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.30217
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.29525
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.28988
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.07867
(397.15, 14.10, 247.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.70896
(397.15, 14.10, 247.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.70842
(397.15, 14.10, 247.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.70978
(397.15, 14.10, 247.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.71304
(397.15, 14.10, 247.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.71819
(397.15, 14.10, 247.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.72526
(397.15, 14.10, 247.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.73423
ì(397.15, 14.10, 247.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.74512
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.6955
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405424
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652358
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920173
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211535
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529734
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876806
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209613
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624809
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085617
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599998
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17596
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.5828
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.56469
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.54823
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.53338
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.52015
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.50851
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.49847
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.49
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.48312
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.47781
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.02447
(397.15, 14.10, 247.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.95902
(397.15, 14.10, 247.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.95869
(397.15, 14.10, 247.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.96029
(397.15, 14.10, 247.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.96384
(397.15, 14.10, 247.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.96932
(397.15, 14.10, 247.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.97674
(397.15, 14.10, 247.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.98611
(397.15, 14.10, 247.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.99743
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.11774
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396665
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64286
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909849
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200323
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51744
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853606
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154471
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553645
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006463
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511388
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07785
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50314
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.76148
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.74488
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.72993
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.71662
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.70494
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.69488
Ö(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.68643
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.67959
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.67435
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.9699
(397.15, 14.10, 247.30) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.43671
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387844
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633313
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899475
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189014
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505054
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830608
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129606
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483528
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928521
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424221
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979812
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40245
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85353
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.95064
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.93559
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.92221
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.91049
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.90041
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.89199
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.88519
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.88003
(397.15, 14.10, 247.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.91499
(397.15, 14.10, 247.30) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.73469
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378965
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623678
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88903
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177596
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492582
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807884
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10502
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426979
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851767
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338511
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883467
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30406
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74618
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22973
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76065
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99248
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35754
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9901
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00421
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72447
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37004
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614026
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878492
¶(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166135
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480033
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785408
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08075
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400633
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776225
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254211
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788824
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20789
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64138
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11506
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63464
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1425
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33177
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95852
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93818
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64542
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361001
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604271
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867898
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154588
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467434
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763196
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056684
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374602
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719936
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17132
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695858
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11389
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.539
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00313
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67212
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29049
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30561
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9247
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87723
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56571
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351965
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594483
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857286
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143039
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454749
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741239
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032955
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348842
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691957
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08981
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604504
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02201
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43901
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98854
À(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77472
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43621
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27909
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87086
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81579
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48548
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.86528
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342849
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584608
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846582
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13136
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442027
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719502
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009506
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323421
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664293
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035722
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514794
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932176
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38158
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07911
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89871
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57927
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25216
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8169
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75388
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40466
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.69194
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.80051
