¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(435.09, 14.08, 289.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.232549
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803576
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150099
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53014
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943333
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388127
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881063
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43023
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03396
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68846
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42738
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24338
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23627
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43798
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87076
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86923
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1477
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.76211
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.437505
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616385
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215924
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435559
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672325
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927219
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195831
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487238
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80451
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151091
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531237
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945417
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390429
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88359
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43307
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03268
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68699
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42576
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2414
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21219
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40494
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83954
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81437
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.09281
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.7244
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.438358
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6173
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216082
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435744
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672524
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928019
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196647
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488163
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805516
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152195
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53244
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947695
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392952
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886377
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43248
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03179
©(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68597
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4246
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24211
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18876
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37261
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.809
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78256
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.31153
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.68624
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.439251
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011992
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216306
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435987
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672767
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928703
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197652
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489216
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806627
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153426
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533799
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950193
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395671
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886973
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43061
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03125
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68537
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42394
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24345
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16598
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34102
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78789
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76453
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.59776
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.64764
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821804
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012264
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216563
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436254
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673048
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929039
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19869
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490374
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807899
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154816
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535322
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95284
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397253
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885555
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42898
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03108
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68517
«(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42373
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2454
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15818
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31011
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75088
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74714
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.91549
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.6086
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822041
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012551
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216892
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43659
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673422
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929415
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199848
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491631
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809254
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15631
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536952
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955225
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396207
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884382
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42768
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03132
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68543
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42399
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24796
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16109
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27994
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7147
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73041
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.23709
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.56914
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822378
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012882
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217234
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436965
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673861
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929903
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201105
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492994
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810743
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157927
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538753
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958244
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395344
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883417
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42665
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03191
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6861
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42474
­(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2511
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16471
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25047
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67939
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71428
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.57201
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.53089
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822753
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013282
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217654
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437424
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674337
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930429
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202444
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494473
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812342
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159678
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54066
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960367
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394738
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882777
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42591
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03285
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68719
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42596
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2549
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16904
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2217
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64495
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69884
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84646
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.49672
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82313
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013739
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218146
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437931
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674889
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930988
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203903
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496043
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81407
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16158
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542747
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962661
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398878
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882365
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42544
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03345
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68872
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42768
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25928
¯(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16629
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19365
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61134
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6673
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81745
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.47368
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823608
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01418
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218671
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438507
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675478
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931679
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205473
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497713
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815907
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16359
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544964
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965126
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404193
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882179
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4253
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03328
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6906
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42986
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26432
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15493
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16743
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57858
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59211
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78816
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.46325
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.824106
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014734
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219213
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439112
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676154
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932374
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2071
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499512
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817883
(435.08, 13.98, 288.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165738
