¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942065
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45894
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29088
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38663
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26828
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63099
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82404
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44318
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84207
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04099
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259817
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494331
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745718
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009162
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289497
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597167
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951884
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33862
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761785
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23687
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78602
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4789
‚(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32115
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44587
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42225
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68642
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87436
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50711
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85131
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051961
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272035
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507422
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75269
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013943
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29459
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607256
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962914
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350634
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77495
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25525
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80364
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49989
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35136
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50463
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57538
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74069
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92435
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57061
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859186
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063595
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284419
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513374
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757306
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018847
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299953
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617576
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974114
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36288
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788361
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27386
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82131
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52601
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38155
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57187
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72755
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79373
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97401
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63371
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075375
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289567
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517897
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762118
„(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024008
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305474
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628051
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985479
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375299
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801997
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29267
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84009
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55209
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41173
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64506
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87854
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85912
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02328
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69638
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872836
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079897
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293974
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522534
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767138
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029381
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311234
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63868
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99709
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387988
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81649
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3117
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86128
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57816
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44456
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71786
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02817
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93406
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07216
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7586
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873856
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084135
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298507
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527398
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772324
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034938
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318926
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649502
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008838
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400826
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833864
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33095
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88268
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60419
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49301
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7903
†(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17629
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97315
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12065
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82034
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874753
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088569
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303216
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532418
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777708
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04073
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329052
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660505
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02081
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413877
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851463
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35041
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90434
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63019
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54155
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86229
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32271
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01183
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16874
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88164
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87566
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093136
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308064
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537619
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783252
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046682
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339328
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671654
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032968
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427144
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869229
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37008
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92622
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67194
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59021
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93379
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47224
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05022
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21637
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94236
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876611
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097856
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313109
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54302
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789039
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052865
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349814
†(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68301
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045315
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440661
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887197
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38998
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94839
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71369
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64819
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00481
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71325
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08823
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26359
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00259
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877614
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102751
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318329
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548577
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795016
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059278
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360424
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69451
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057851
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454346
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905348
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41007
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96103
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75554
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70668
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09266
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93437
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12581
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31036
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06231
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878675
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107548
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323708
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554317
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801137
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065878
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371162
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706189
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07055
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468237
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923674
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42957
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97677
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79738
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76519
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1813
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00738
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16304
„(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35664
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1214
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87975
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108709
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329239
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560246
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807469
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072674
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382082
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718037
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083447
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482346
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942202
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44057
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0117
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83925
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82371
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26924
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07935
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19985
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40244
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17994
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880861
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109917
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334963
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566336
(345.73, 6.83, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813989
