¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(343.03, 7.18, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375538
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712937
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907432
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.11658
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343074
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589479
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856866
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147985
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466083
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815031
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.199481
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.625067
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.098683
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.628858
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22626
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90443
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68081
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55518
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56101
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74413
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21192
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10594
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6206
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16681
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.00052
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.711335
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905712
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114729
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341003
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587237
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85443
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145329
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463175
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811835
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.195951
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.62115
û(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.094313
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.62395
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22071
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89811
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67353
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54872
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55398
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73556
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19769
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00969
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51894
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03212
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.91396
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.709751
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.904011
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112898
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338947
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585009
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85201
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14269
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460287
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80866
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.192447
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617259
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.089972
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.619077
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2152
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89183
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66632
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54237
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54658
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72715
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18357
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91655
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.389
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87634
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.83121
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.708185
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902328
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111087
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336905
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582798
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849605
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140067
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.457415
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805505
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.188963
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613395
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.08566
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.614237
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20973
ˆ(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88559
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65915
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53613
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5393
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7189
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30675
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77043
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24547
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7254
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72513
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.25148
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706635
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900665
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109297
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.334876
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580599
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847217
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137463
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454565
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.802371
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185504
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.609558
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.081377
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.60943
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20429
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8794
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65203
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53002
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53216
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71081
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29188
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37302
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10636
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57912
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2805
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.69915
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705106
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.899022
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.107527
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332862
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578416
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844846
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134879
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451735
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.799262
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.182071
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.605746
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.077127
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.604657
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1989
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87326
Œ(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64497
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52403
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52516
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70289
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24494
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01258
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97149
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43737
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92978
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.59291
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.703592
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897397
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105778
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330861
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576249
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842491
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132309
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448925
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796173
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.178661
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.601966
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.072907
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.59992
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19355
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86716
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63796
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51816
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5183
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69368
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95614
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66759
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52168
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30006
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78532
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.90709
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702097
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.895792
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10405
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328874
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574098
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840152
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12976
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.446134
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793106
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.175278
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59821
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.06872
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.595218
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18824
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86111
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63101
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51242
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51158
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6817
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88008
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33715
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11508
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16707
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64544
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.26019
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700621
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894207
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102344
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326904
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571962
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837833
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12723
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.443367
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790065
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171919
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594484
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.064565
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.590555
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18296
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85511
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6241
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50679
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50501
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66981
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80683
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07972
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76915
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76392
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50999
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.64907
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.699162
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.892641
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100659
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324946
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569843
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835531
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124721
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440619
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.787046
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.168588
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59079
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.060442
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.58593
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17774
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84915
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61726
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50132
š(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40134
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65803
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73628
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00678
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43781
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29132
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37887
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.38116
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.697723
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.891096
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098997
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323086
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567741
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833246
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12223
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437894
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784052
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.165281
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587123
(343.17, 7.25, 364.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.056355
