¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
å(350.71, 7.11, 355.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476076
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076332
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168848
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264913
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364707
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468378
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584934
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990196
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517271
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120221
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6515
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6812
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93341
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62035
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18454
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.0245
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.87581
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166521
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225354
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286289
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349397
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41475
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482419
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552536
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625149
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700449
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778484
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859391
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94331
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030351
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120687
ñ(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21449
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311908
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413058
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51821
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65037
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997757
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525858
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130094
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74249
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59523
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6135
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85041
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52216
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39432
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83937
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.77377
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199327
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258953
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320683
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384618
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450828
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519416
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590456
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664081
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740366
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819507
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901525
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986587
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074864
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166468
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261576
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360363
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462975
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572058
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717818
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00578
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534986
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140598
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732538
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54034
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54756
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76968
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42673
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61635
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66031
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.4626
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233057
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293517
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356083
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420855
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487996
ú(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557513
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629546
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704196
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781539
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861742
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944913
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031194
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12072
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213671
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310159
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410359
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514509
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638924
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787428
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014297
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54472
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15174
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743059
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48683
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48329
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69109
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33396
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89129
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.48709
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.16352
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267783
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329029
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392501
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458184
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526234
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596729
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669765
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745487
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82393
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90527
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98967
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077182
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167974
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262287
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360229
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461922
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567662
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70787
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859176
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023347
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554974
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163527
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754524
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43464
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42072
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61464
ô(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24376
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17722
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31952
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.87597
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287282
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3656
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429962
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496566
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565602
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637111
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71117
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787971
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867592
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950109
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035724
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124544
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216711
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31246
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411817
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515139
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631702
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778967
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933251
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094993
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565843
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17602
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766941
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38378
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35976
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54029
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12963
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24596
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15737
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.59942
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288954
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403214
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468479
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536078
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606082
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678623
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753803
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83173
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912516
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996286
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08316
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173334
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266922
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364098
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465066
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569944
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702106
ú(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852275
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00963
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174665
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57724
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189139
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780346
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34156
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30039
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46793
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01619
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13381
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00047
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.32728
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290982
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412913
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508075
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576683
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647757
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721371
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797692
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876761
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958779
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043825
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132065
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223639
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318692
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417372
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519941
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628447
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774703
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927869
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088442
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256926
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589266
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202885
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794688
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35763
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24262
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39759
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90586
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02504
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17667
(351.25, 7.12, 355.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.0643
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345591
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564487
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800017
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054195
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329235
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627823
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95299
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308367
„(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698401
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128256
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516001
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888876
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34599
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8491
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40772
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14174
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97882
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.209
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11128
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60577
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70851
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35103
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347034
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566023
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801682
