¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15176
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588172
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756337
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935851
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127863
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333692
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554841
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793042
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050301
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325534
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62092
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438714
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811412
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219954
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66973
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16723
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72042
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33906
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91187
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45409
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23831
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95558
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62627
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30927
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2876
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.574269
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.693495
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.819839
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.953936
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.096488
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.251048
¦(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.418476
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58476
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.752702
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931975
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12372
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329254
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550075
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787911
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044564
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317118
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.611796
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932436
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79972
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207124
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655585
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15158
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.703
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31957
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88635
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49392
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28333
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97775
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65057
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28638
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23354
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.576076
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.695405
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.821863
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.956082
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.098769
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.255208
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.420981
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581626
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.749369
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928418
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.11992
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325182
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545703
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783205
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038113
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30922
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.603231
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.923121
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78871
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19505
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642332
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1369
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68668
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30125
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86232
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53543
£(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33027
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00191
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64081
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26585
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43534
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.578032
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.697474
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.824053
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.958405
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.102372
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.259555
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.421497
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578775
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746333
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925179
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.116459
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321476
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541724
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778767
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031282
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301838
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.595228
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914413
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778424
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183788
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629903
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12319
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67139
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28418
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87024
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57872
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37927
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02808
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62412
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24774
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2539
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.580137
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.6997
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.826411
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.960906
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.106625
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.263672
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419076
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576203
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743596
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92226
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113339
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318134
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538136
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774704
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024927
´(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294971
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587784
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.906316
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768835
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173273
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61836
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11041
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65718
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26827
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91036
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62384
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43031
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03812
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6096
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23195
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07907
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.582392
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.702085
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.828937
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.963585
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.111056
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.26646
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.416919
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57391
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741156
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919659
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110559
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315157
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534829
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76968
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019047
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288616
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580895
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898824
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245871
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16358
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607678
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09857
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64404
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25352
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93896
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6707
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46539
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02671
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59723
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21851
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91056
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.584797
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.704628
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.83163
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.967515
 (356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.115663
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.267507
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.415025
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571898
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739013
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917374
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108118
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312543
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531837
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764659
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013638
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282771
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57456
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891934
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.23835
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154621
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59783
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08768
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63192
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23999
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92371
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69803
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49232
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01729
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58702
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20742
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74815
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.587351
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.707329
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.834492
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.972008
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.11969
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.265968
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.413392
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.570164
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737169
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915407
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106016
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310224
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529237
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760075
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008699
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277435
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568776
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.885643
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231484
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146447
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588806
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07772
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62082
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22758
¤(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90973
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68218
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4779
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00963
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57894
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19864
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59152
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.590055
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.710189
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.837522
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.976671
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.122878
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.264677
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.412023
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56871
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735621
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913756
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104252
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308165
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525568
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755928
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00423
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.272608
