°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.84914
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102645
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405068
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726351
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073367
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.482066
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.935755
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.475703
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05127
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52498
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29225
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17104
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18749
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37638
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.62136
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.59886
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.57845
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.56013
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.54387
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.52967
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.51752
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.5074
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.49931
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.49325
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.4892
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.48716
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.48714
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903787
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112209
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333192
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567912
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823681
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101284
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.403582
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721951
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.07865
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487915
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.942266
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.478728
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05469
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51322
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27883
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15562
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16956
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35527
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.5395
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.51715
à(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.49687
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.47867
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.46253
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.44842
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.43635
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.42631
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.41828
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.41226
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.40825
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.40624
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.40623
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90127
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1095
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330473
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566767
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822442
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.099935
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.40211
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717763
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.083925
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.493756
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.948768
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481729
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05807
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50154
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2655
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1403
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1517
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33431
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.46062
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.43841
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.41827
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.40018
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.38414
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.37014
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.35815
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.34817
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.3402
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.33422
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.33025
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.32826
(331.08, 7.40, 369.01) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.32826
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999186
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137425
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329422
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565631
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821211
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098597
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400653
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717702
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.089194
û(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.499591
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.955261
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.484701
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06142
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48987
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25221
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.125
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13397
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31343
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.38465
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.36257
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.34255
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.32458
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.30864
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.29472
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28281
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.2729
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.26499
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.25906
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.25511
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.25315
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.25316
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982934
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313505
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436255
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.596484
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819993
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097272
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399207
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722475
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.094453
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.505417
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.961747
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.487647
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06475
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47829
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23904
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10983
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11632
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.33552
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.31151
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28956
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.26966
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.2518
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.23596
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.22212
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21029
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.20044
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19258
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18669
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18278
Í(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18083
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18086
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.895936
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099742
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381093
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83445
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945669
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.135632
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397776
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.727241
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099706
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.511232
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.970996
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.490565
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06804
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46675
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22587
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09473
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0988
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.26501
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.24113
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21931
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19952
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18176
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.16601
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15226
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.1405
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13072
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12291
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11706
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11318
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11125
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11128
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894348
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097932
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317118
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553663
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827316
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466475
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.551219
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784345
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.104947
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.517037
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.979586
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.493453
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0713
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45526
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21281
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07971
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08134
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.1972
ö(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.17345
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15175
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13208
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11442
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.09876
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08508
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.07339
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.06367
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.0559
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.0501
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04624
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04433
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04437
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.892618
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096128
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315174
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551563
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80554
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080473
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380934
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940143
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301811
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.590327
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.982139
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.496314
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07453
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44387
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19983
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06477
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.064
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13202
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.10841
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08682
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.06725
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04969
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.03412
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02052
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00889
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.99923
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.99151
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.98574
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.98191
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.98003
(331.08, 7.40, 369.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.98007
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890946
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094332
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313237
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549471
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803099
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077822
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378303
ó(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.7199
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.095789
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653714
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.238205
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.594774
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07772
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43254
(331.08, 7.40, 369.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18689
