¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Õ(385.03, 13.89, 255.08) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 14.65115
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761505
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28093
»(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86444
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51997
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25743
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09283
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05264
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22514
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66049
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44323
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61639
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62325
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321685
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528723
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750817
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989619
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247071
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525387
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827124
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155348
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508484
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886786
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30177
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761193
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28417
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86803
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52407
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26628
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10625
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06819
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24712
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69213
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45829
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66455
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65741
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321064
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528035
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750085
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988837
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246248
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524504
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826156
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154314
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506652
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884828
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299561
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764233
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28753
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87185
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5283
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27111
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11835
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08402
µ(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26936
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72397
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47371
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71394
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69179
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320488
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527429
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749443
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988148
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2455
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523649
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825258
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153316
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504974
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882959
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297537
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767382
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29106
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87579
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53277
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27617
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12411
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10018
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2919
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74701
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48943
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76376
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72641
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31997
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526878
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74883
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987522
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244768
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52291
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824435
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15244
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503418
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881269
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298734
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770697
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29475
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87987
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53737
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28145
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13013
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10712
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3147
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76015
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50546
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81393
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76122
¬(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319502
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526384
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748275
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986908
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244142
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522203
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823685
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151626
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501987
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879698
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301844
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774122
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29857
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88417
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54222
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28691
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13639
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11536
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32893
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77352
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53103
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85599
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7963
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95186
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525918
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747786
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986392
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243594
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521615
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823015
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150883
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50068
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878252
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305061
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777694
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3025
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8886
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54723
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29259
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14293
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.125
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3403
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78719
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57115
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87697
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83156
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938678
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132635
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747386
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985916
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243068
¡(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52103
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822424
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150237
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499497
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880309
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308387
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781386
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30661
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89322
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55241
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29848
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14968
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1348
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35189
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80105
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60773
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89832
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86702
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938948
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132924
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340976
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98551
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242622
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520571
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821912
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149691
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498443
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883449
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311854
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785199
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31087
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89798
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55779
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30459
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15669
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14478
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36368
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81519
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62917
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92005
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9027
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939264
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133263
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341339
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565339
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849752
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520146
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821481
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149188
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497542
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886705
†(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315439
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789167
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3153
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9029
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56334
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31089
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1639
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15494
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37567
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82957
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65073
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94221
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9386
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939628
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133652
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341757
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566175
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807189
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067791
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520952
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148786
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499929
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890044
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319112
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793266
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31985
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.908
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56911
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31743
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17137
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16523
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38785
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84419
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67238
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96475
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97471
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940038
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134091
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342594
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56707
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808155
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069274
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351648
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658707
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150489
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893502
(385.49, 13.83, 254.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322906
