¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´ (366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.087667
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886352
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170965
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447832
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687511
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942598
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214519
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50496
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670707
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687227
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705256
…(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724836
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745907
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768557
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792795
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818561
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84597
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875031
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905731
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938107
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972189
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00801
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04557
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08497
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12618
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16924
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2142
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26112
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885349
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123068
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356106
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606022
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873284
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156883
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437253
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676336
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930705
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201872
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491461
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672586
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689143
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707184
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726734
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747839
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770505
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794734
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820559
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847981
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877037
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907776
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940145
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974242
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01008
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04768
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08708
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1283
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17138
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21636
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2633
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87226
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110877
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343003
†(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591993
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85969
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142988
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427197
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665635
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919327
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189717
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478518
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675835
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692387
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710444
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730054
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751156
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773838
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798087
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823931
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851396
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88047
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911209
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943621
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977741
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01361
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05125
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09065
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13192
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17503
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22005
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.267
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859174
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098794
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330086
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578125
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844772
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129255
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417526
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655382
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908457
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178133
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466146
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680393
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696981
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715081
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734671
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755858
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778563
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802835
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828704
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856192
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885312
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916101
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948563
†(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982707
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01862
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0563
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09575
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13705
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18019
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22528
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27225
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84616
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086855
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317325
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564407
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829987
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115719
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408335
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645617
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898068
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167073
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454367
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686323
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70294
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721061
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740696
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76193
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784661
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808983
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834899
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862419
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891614
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922411
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954903
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989132
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02508
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06279
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10232
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14366
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18689
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23201
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27905
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833158
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074803
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304676
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550858
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815388
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100448
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399561
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636334
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888179
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156597
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443148
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693571
„(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710212
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728427
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748112
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769332
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792181
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816536
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842505
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870079
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89929
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93019
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962763
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997006
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03304
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07084
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11043
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15184
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19511
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24033
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28745
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820179
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060845
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292171
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537431
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800992
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084909
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389936
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627508
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878811
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146597
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432488
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702204
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718915
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73714
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756882
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77818
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801042
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825495
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851482
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879162
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908434
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939375
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972034
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00639
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04247
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08034
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12001
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1615
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20488
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25015
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29739
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80726
†(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046916
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279811
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524178
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786741
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069546
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374955
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619156
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869935
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137169
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422407
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712163
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728932
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747236
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767053
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788415
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811335
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835853
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861946
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889669
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919052
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950066
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982797
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01722
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05341
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09135
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1311
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1727
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21618
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26158
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30889
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794353
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033054
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267626
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51112
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772702
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054365
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360996
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611257
