¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(402.94, 14.26, 247.76) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 11.03822
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460007
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688317
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934464
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200569
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.067869
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.042566
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.018485
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.995609
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.973921
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.953399
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.934032
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.9158
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.898692
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.882692
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.86779
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.853972
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.84123
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.829552
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.818928
(401.60, 14.15, 248.00) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.18871
(401.60, 14.15, 248.00) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.671679
(401.60, 14.15, 248.00) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.1447
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853806
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043491
ˆ (401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244151
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456263
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684313
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930151
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.79832
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.772984
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.748839
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.725866
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.704047
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.683362
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.663798
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.645334
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.627962
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.611663
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.596426
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.582241
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.569094
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.556975
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.545878
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.720061
(401.60, 14.15, 248.00) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.166742
(401.60, 14.15, 248.00) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.667465
(401.60, 14.15, 248.00) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.13893
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851173
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040651
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240767
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452642
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680412
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.55228
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.526886
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.502653
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.479564
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.457599
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.436739
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.416968
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.398272
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.380633
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.364038
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.348474
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.333929
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.320393
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.307854
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.296302
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.285728
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.717682
(401.60, 14.15, 248.00) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.146104
(401.60, 14.15, 248.00) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.663501
(401.60, 14.15, 248.00) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.1335
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848589
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037837
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237474
‰ (401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449085
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676612
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.526095
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.50174
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.478529
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.456443
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.435466
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.415579
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.396765
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.379011
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.362303
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.346627
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.33197
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.318322
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.305672
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.294011
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.283328
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.273616
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.715453
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.564117
(401.60, 14.15, 248.00) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.659785
(401.60, 14.15, 248.00) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.12841
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846043
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035136
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234244
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445656
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672853
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.552509
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.52805
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.504741
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.482561
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.461493
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.44152
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.422626
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.404795
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.388015
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.372269
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.35755
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.343842
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.331135
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.319421
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.308691
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.298934
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.713372
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.561476
(401.60, 14.15, 248.00) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.785608
(401.60, 14.15, 248.00) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.12367
(401.60, 14.15, 248.00) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 13.98216
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84355
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032465
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231113
ˆ (401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442267
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669255
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.58013
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.555562
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.532148
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.50987
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.488708
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.468646
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.449667
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.431755
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.414899
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.399083
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.384295
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.370524
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.35776
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.345992
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.33521
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.32541
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.711441
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.559022
(401.60, 14.15, 248.00) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.936365
(401.60, 14.15, 248.00) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.11926
(401.60, 14.15, 248.00) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 13.88778
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841115
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029853
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228068
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665735
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.608979
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.584297
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.560775
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.538393
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.517133
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.496977
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.477909
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.459914
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.442978
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.427087
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.41223
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.398394
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.385568
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.373743
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.362909
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.35306
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.709658
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.556759
(401.60, 14.15, 248.00) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.74457
(401.60, 14.15, 248.00) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.73629
(401.60, 14.15, 248.00) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 13.7967
(401.60, 14.15, 248.00) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.60219
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838763
 (401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027327
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225118
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435827
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662315
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.639081
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.614281
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.590646
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.568157
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.546793
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.526539
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.507379
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.489297
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.472279
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.45631
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.441378
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.427473
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.414584
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.402699
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.391812
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.381911
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.708026
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.554686
(401.60, 14.15, 248.00) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 13.73339
(401.60, 14.15, 248.00) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 13.72009
(401.60, 14.15, 248.00) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 13.70885
(401.60, 14.15, 248.00) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.59406
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836447
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024863
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222232
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432753
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659515
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.670465
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.645541
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.621787
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.599185
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.577714
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.557359
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.538102
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.519928
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.502823
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.486773
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.471766
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.45779
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.444834
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.432888
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.421942
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.41199
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.706542
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.552803
(401.60, 14.15, 248.00) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 13.64849
(401.60, 14.15, 248.00) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 13.63528
† (401.60, 14.15, 248.00) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 13.62413
(401.60, 14.15, 248.00) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.58667
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834157
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022428
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219468
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429748
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658788
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.703156
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.678103
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.654227
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.631506
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.609925
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.589464
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.570107
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.551837
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.534642
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.518507
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.50342
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.489369
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.476344
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.464333
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.453328
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.443321
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.705207
(401.60, 14.15, 248.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.551108
(401.60, 14.15, 248.00) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 13.56664
(401.60, 14.15, 248.00) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 13.55353
