¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ø(439.41, 15.14, 253.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264476
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618629
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062843
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547637
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08888
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69683
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38458
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16876
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80432
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48556
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26777
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14868
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 16.02006
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 15.99124
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 15.9649
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 15.94102
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 15.91959
(438.89, 15.14, 253.31) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 18.18779
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 19.31592
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 20.69397
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 20.71858
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253208
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472793
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7094
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96506
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242055
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54118
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866678
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222779
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615686
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062463
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548604
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08994
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69803
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38593
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17033
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87549
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57144
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36409
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25413
è(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 15.816
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 15.78763
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 15.76172
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 15.73823
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 15.71716
(438.89, 15.14, 253.31) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 17.95887
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 19.41279
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 20.43273
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 20.45664
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 20.48367
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 20.51384
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 20.54716
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253589
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473231
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709838
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964792
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239368
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53768
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862863
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218624
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613201
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059699
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549545
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09097
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69919
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38728
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17187
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94798
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65903
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45739
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35147
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 15.89601
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 15.87311
(438.89, 15.14, 253.31) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 17.70891
(438.89, 15.14, 253.31) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 17.71603
(438.89, 15.14, 253.31) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 17.7258
(438.89, 15.14, 253.31) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 17.73822
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 19.64691
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 20.18096
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 20.20421
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 20.23054
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 20.25995
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 20.2925
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253982
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473643
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708495
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961834
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236179
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534194
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859052
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214436
Û(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610674
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056894
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550461
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09202
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70039
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38861
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17338
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.022
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74204
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54535
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5479
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 17.49185
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 17.49335
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 17.49746
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 17.50419
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 17.51353
(438.89, 15.14, 253.31) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 17.97371
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 19.88975
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 19.93825
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 19.96087
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 19.98652
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 20.01524
(438.89, 15.14, 253.31) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 20.04703
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253707
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471362
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705774
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958875
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232973
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530718
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855227
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210262
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60807
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054021
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550225
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09305
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70152
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38988
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17485
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07811
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82198
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63505
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80469
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 17.28856
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 17.28975
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 17.29352
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 17.29988
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 17.30882
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251353
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468839
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703038
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955936
Ï(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229781
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527245
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851443
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206112
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605471
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051153
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546985
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09401
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70262
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39115
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1763
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07979
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90341
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7266
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06979
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 17.09243
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 17.09333
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 17.09678
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 17.10279
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 17.11136
(438.89, 15.14, 253.31) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 19.65057
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249009
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466312
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700332
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952994
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226601
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523745
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847642
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201937
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602834
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0482
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543715
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09498
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7037
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39239
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17774
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08143
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98643
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8199
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34358
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 16.90316
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 16.90379
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 16.90693
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 16.91261
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 16.92082
(438.89, 15.14, 253.31) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 19.43146
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246644
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463771
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697591
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950038
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223391
Í(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5203
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843838
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197991
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600149
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045238
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540365
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09448
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70479
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3936
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17911
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08306
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07104
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94376
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55276
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 16.95637
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 16.93185
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 16.90991
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 16.89055
(438.89, 15.14, 253.31) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 16.87375
(438.89, 15.14, 253.31) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 19.21999
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244303
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461254
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694877
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947115
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220189
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516828
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840063
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195514
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597398
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042194
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537004
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09071
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70584
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3948
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18049
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08464
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13602
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17905
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6096
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68316
(438.89, 15.14, 253.31) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 19.28537
(438.89, 15.14, 253.31) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 19.26037
(438.89, 15.14, 253.31) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 19.2383
(438.89, 15.14, 253.31) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 19.21914
(438.89, 15.14, 253.31) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 19.20288
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241952
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458745
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692182
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944191
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217002
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513349
¿(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836305
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193022
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594671
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039141
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533589
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08683
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70688
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39597
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18181
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08616
