¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13126
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920094
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093479
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286011
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493382
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715917
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955347
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213585
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49288
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795892
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08251
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335694
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60658
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897016
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.070189
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.054115
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.039166
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.025325
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.012582
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.000931
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.990357
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.0165
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.136764
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.262322
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.188148
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.21662
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.769563
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.764977
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.76185
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.760182
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91673
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099929
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29411
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50203
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725232
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96532
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224354
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504576
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808595
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081544
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334646
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605439
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.021166
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.004122
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.9882
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.973389
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.959677
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.947054
æ(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.93551
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.925036
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.963364
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.081732
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.224323
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.111593
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91341
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107605
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302264
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510818
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734631
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975491
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235318
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516411
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821446
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081011
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334085
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604826
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.980666
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.961396
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.943267
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.926262
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.91037
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.895576
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.881872
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.869245
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.911895
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.028441
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.236556
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.037648
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909517
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104842
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310615
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519718
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744206
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985786
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246445
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528469
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834538
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0809
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333982
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604743
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901501
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292771
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721534
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28613
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.093995
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.520846
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.057261
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.046602
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.973709
ß(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.976837
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.248942
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.994713
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905685
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1007
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310008
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528738
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753931
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996255
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257734
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540716
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844247
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08127
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334377
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605166
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957662
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354169
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788877
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39445
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.015264
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.972534
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.996161
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.985596
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.976103
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.083858
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.261484
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.010749
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901867
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096639
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305614
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530475
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763787
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006846
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269216
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553122
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84498
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082062
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335234
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647241
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014948
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416795
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877502
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50533
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.939207
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.932417
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.937138
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.926662
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.917248
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.271665
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.274175
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.026986
Û(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898137
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092577
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301297
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525826
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767967
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017611
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280836
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565745
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846182
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083325
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358872
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700789
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073317
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48066
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977508
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61875
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.752951
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.740702
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.729502
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.719338
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.710207
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.282948
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.331729
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.04343
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894427
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088627
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297043
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521238
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763006
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024506
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292637
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57851
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847791
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090275
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409075
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755369
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132822
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545802
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07974
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.712089
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.698891
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.686741
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.675629
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.665548
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.656489
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.294356
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.469483
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.060074
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890765
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08472
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292798
ú(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516701
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758123
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019213
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302403
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591467
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849823
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137452
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.868569
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.849042
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.831529
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.81512
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.799804
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.65977
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.646675
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.634619
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.623595
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.613592
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.604604
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.305894
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.613668
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.076923
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.60496
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.58965
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.64338
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88714
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080823
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288651
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512177
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75327
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013952
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296729
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604401
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.859013
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.831445
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.805109
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.784431
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.767081
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.750826
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.738488
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.609237
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.596242
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.584279
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.573338
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.563411
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.554491
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.000875
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.593024
(392.84, 13.91, 249.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.093971
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.69587
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.4767
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.50827
ú(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.64776
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88356
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076973
