¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308958
(326.99, 7.27, 374.59) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.35055
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994213
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182047
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382991
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597966
·(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774271
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961349
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160118
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371723
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59738
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838507
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115767
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423744
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757398
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06427
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435064
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.869985
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.847047
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.82568
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.805865
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.787588
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.867326
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.65048
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.63083
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.61327
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.59777
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.58434
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.57296
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.56362
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.55632
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.55104
(326.99, 7.27, 374.59) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.55532
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993715
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181508
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382421
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597839
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785703
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973433
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172971
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38538
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611934
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854026
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113279
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392349
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72335
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045115
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457177
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.859325
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.836418
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.815076
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.795288
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.777034
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.858491
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.72192
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.70214
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.68446
³(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.66886
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.65533
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.64386
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.63445
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.62708
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.62175
(326.99, 7.27, 374.59) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.76782
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993285
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181042
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381906
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597293
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79743
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985899
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186174
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399438
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626907
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870028
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130414
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409901
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71064
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056468
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479849
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.850164
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.827281
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.805964
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.786196
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.767963
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.851007
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.7962
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.77628
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.75847
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.74276
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.72913
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.71757
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.70808
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.70064
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.69526
(326.99, 7.27, 374.59) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.98841
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992907
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180649
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381516
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596881
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809523
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998697
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19978
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41389
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642323
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886509
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148035
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428797
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730982
¿(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039045
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4991
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.842497
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.819633
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.798336
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.778585
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.760369
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.84597
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 12.03712
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 12.02135
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 12.0074
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.99528
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.98498
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.79415
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.78458
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.77707
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.77163
(326.99, 7.27, 374.59) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.21749
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992666
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180358
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381197
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59654
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821912
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011831
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213746
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428797
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658192
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903436
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166153
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448273
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740416
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029446
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467069
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.836315
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.813468
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.792185
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.77245
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.754247
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.851438
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.83612
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.82066
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.807
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.79513
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.78504
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.87368
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.86402
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.85643
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.85093
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992458
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180154
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38098
´(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596287
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827699
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025371
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228127
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444063
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674486
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920843
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184817
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468308
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74435
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03366
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435604
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.831613
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.80878
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.787509
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.767784
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.749592
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.857226
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.64343
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.62827
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.61488
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.60325
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.59337
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.95622
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.94647
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.93881
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.93324
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992327
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180022
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380847
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596149
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827554
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039275
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242883
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459778
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691224
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93875
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20397
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478477
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748866
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038505
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404722
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.828391
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.805564
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.784303
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.764585
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.746401
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.863338
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.4586
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.44373
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.43059
²(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.41919
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.40952
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.04187
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.03202
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.02428
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.01864
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992278
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179982
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380753
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596083
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827497
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053511
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258024
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475884
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708432
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957119
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223667
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483287
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753987
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043952
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374368
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.826642
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.803822
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.782563
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.762851
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.74467
(326.99, 7.27, 374.59) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.869772
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.28121
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.26661
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.25372
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.24254
(326.99, 7.27, 374.59) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.23305
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.13069
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.12075
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.11293
(326.99, 7.27, 374.59) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.10722
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992315
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180013
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380822
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596133
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827528
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068152
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27357
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492436
(326.99, 7.27, 374.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726111
