¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(326.33, 7.38, 366.71) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.83739
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28617
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87174
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52335
(326.20, 7.43, 366.70) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.79955
(326.20, 7.43, 366.70) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.78044
(326.20, 7.43, 366.70) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.76328
(326.20, 7.43, 366.70) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 13.34983
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70967
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176846
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376983
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591496
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822016
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070354
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338582
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629133
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94493
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289225
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666106
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080259
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379853
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657173
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952933
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30517
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80856
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35304
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94588
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55953
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.52354
(326.20, 7.43, 366.70) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 13.51821
(326.20, 7.43, 366.70) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 13.49883
(326.20, 7.43, 366.70) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 13.48151
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.51871
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.50332
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.49012
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.4791
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.47026
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.46358
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.45907
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175915
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375997
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590458
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820927
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06916
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337276
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627741
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943385
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287528
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664266
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078254
¹(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372005
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648836
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944066
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36397
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87344
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42135
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02168
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.43281
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.37507
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.47145
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.49565
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.47593
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.45842
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.44311
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.42998
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.41903
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.41024
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.40361
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.39914
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175079
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375079
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589468
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819834
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068026
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336045
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626409
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941914
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285961
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662525
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07634
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364825
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641212
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956128
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42395
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93959
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49111
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08964
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.24935
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.23174
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.32569
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.43781
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.41819
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.40077
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.38554
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.37248
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.36159
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.35285
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.34627
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.34183
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174293
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374239
¨(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588549
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818856
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06696
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33492
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625164
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940575
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284465
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660885
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074561
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358288
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634262
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01174
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48508
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00707
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56235
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09788
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.07324
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.09332
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.18496
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.38258
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.36305
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.34572
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.33056
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.31756
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.30673
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.29804
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.2915
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.28709
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173547
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37344
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587713
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81793
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065952
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333838
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623978
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939313
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283126
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659394
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072878
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352437
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63246
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06842
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54738
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07303
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63507
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.06894
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.96249
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.95961
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.04904
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.32991
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.31047
¬(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.29321
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.27812
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.26519
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.25441
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.24577
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.23927
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.23489
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172874
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372689
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586923
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817117
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065037
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332829
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622941
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938136
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281857
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65801
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07136
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347249
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685146
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12613
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61089
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14016
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66835
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11729
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.11232
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.09105
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.07167
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.27975
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.26039
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.24321
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.22819
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.21532
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.20459
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.196
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.18953
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.18518
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172246
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372012
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586214
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816327
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064215
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331956
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621937
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937062
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280692
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656719
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069942
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342715
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738799
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18496
´(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67564
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20862
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67871
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12848
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.26781
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.24624
(326.20, 7.43, 366.70) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.22656
(326.20, 7.43, 366.70) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.66556
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.21278
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.19567
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.18071
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.1679
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.15722
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.14867
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.14224
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.13792
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171663
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37141
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585525
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815625
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063429
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331128
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62105
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936097
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279599
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655529
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068656
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38143
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79341
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24489
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74163
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27319
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69001
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14068
(326.20, 7.43, 366.70) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.62559
(326.20, 7.43, 366.70) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.60258
(326.20, 7.43, 366.70) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.58153
(326.20, 7.43, 366.70) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.56242
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.20712
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.19209
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.17921
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.16846
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.15984
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.15335
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.14897
(326.20, 7.43, 366.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.1467
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171125
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370854
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584944
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814981
(326.20, 7.43, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062737
