¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ø(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900743
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.296842
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.283849
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.271983
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.26124
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.251609
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.243083
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341805
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54574
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764271
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389297
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638783
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909168
¿(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209928
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535817
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890011
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26523
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658195
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08398
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5507
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0705
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64626
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28717
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00889
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85807
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.372574
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.356038
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.340669
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.326457
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.313389
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.301455
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.290647
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.280956
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.272374
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347249
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551565
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770519
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395346
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645246
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914545
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215774
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542151
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89688
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271399
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667188
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09385
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56149
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0776
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65417
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29596
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02147
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87235
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58142
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.371719
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.357422
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.344276
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.33227
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.321393
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.311639
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352764
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557469
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776848
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00898
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651882
®(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920985
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221741
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548607
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903254
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277812
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67651
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10401
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57269
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0887
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66243
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3052
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03449
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88714
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62112
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.376537
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.364455
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.353506
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.343686
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358349
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563447
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784808
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013593
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658651
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928281
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227838
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555253
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909355
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284397
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686125
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11449
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58423
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10142
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67356
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31492
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04794
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90248
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66213
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.398036
(379.44, 16.03, 282.50) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.387013
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.364005
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571234
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789207
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018314
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665588
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935781
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234109
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562046
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915596
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291241
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696024
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12535
’(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5961
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11449
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68809
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32603
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06187
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9183
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70433
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369729
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579741
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793707
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.023142
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672726
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943404
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240508
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568974
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922065
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298288
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706196
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13647
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60835
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12801
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70304
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34273
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07623
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93465
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584034
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.798305
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028075
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679976
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951209
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247025
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576089
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928741
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305546
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716711
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14796
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62095
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14192
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71847
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35989
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08481
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95152
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387888
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588422
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803002
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033117
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687357
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959176
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25371
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583303
‹(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935585
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313021
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725268
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15978
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63388
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1562
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73432
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37756
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09275
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96451
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392081
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592901
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807797
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038261
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286002
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967345
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260986
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590723
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942652
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320724
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733684
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17187
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64721
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17089
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75063
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39574
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10112
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97404
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396358
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597471
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81269
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043513
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291652
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975643
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269975
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598248
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949919
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328617
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742333
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18435
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66088
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18603
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76736
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41441
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11382
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.984
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40072
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602133
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817682
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048872
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297415
˜(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984122
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279141
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605936
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95737
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336772
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751239
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19713
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67496
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20149
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78454
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43358
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13304
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99443
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82689
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.405168
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606885
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822773
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054333
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303292
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992783
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288445
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613798
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965034
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3451
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760376
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21022
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68934
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21738
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80217
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45326
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15291
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00536
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82434
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409698
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.611727
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827958
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0599
(379.44, 16.03, 282.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309282
