¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(442.14, 14.44, 258.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219393
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01058
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71922
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52732
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.37263
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.33996
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.30942
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.281
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.25468
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.23043
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.20824
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.18808
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.16996
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.15384
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.13972
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.12759
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.11743
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.10925
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.10303
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.09877
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.0445
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.964094
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.940483
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.91794
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.896442
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.875975
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.85652
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.838063
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.820587
Œ (442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.80408
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.889007
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9947
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70119
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50667
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.50431
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.47128
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.44042
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.41171
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.3851
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.36059
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.33816
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.31779
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.29946
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.28316
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.26888
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.25661
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.24633
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.23805
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.23175
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.22743
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.069735
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.039299
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.010059
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.98199
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.955067
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.929265
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.904565
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.880942
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.858379
(442.15, 14.44, 258.61) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.899781
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98647
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68299
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4858
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51937
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.60728
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.57609
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.54705
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.52016
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.49538
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.4727
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.4521
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.43356
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.41707
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.40263
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.39021
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.37981
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.37142
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.36503
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.36064
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976056
ß(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238335
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522289
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830625
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166585
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534025
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944542
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404014
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875406
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3971
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9787
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66457
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47725
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51576
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.673
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.64163
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.61244
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.59297
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.57961
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.5683
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.55903
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.5518
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.54659
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.54114
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.52857
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.51804
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.50954
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.50306
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.4986
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979716
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242311
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526561
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835299
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17168
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5396
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948207
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39922
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869087
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39009
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97082
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64599
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47369
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51154
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62003
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.85018
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.81837
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.7889
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.76174
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.73688
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.71825
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.71026
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.70447
ä(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.70088
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.69948
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.70028
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.70327
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.70846
(442.15, 14.44, 258.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.56696
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98331
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246193
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530784
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839885
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176674
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545087
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951716
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393448
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862735
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38296
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96291
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62723
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46959
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50674
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63635
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.01171
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.97952
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.9497
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.92222
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.89705
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.87419
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.85362
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.83531
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.81925
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.80544
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.79386
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.7845
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.77736
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.77243
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986816
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249988
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534895
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844323
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181574
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550446
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955523
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387629
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856281
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37582
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95491
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60829
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46496
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50132
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65242
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.17908
ê(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.1465
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.11631
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.0885
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.06302
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.03988
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.01905
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.0005
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.98424
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.97025
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.95851
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.94902
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.94177
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 14.93675
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990278
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253716
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53894
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848742
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186374
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555702
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961325
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389621
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855536
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37175
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94683
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59521
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45984
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49532
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61641
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33266
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.31957
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.28901
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.26084
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.23504
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.2116
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.1905
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.17172
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.15524
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.14105
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.12915
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.11952
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.11216
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.10706
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993637
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257357
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542883
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85306
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191104
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560858
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967002
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401283
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868454
í(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38609
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96275
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61582
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50527
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53389
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5838
(442.15, 14.44, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28638
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.49898
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.46803
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.43949
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.41337
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.38962
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.36824
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.3492
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.3325
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.31811
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.30604
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.29627
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.28878
(442.15, 14.44, 258.61) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.28359
