¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(412.44, 14.78, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033485
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63055
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91489
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21434
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53009
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03743
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37488
¸(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06896
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28906
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53639
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777673
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026574
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295588
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587237
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904324
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250418
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62955
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046591
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493865
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971483
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46628
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98979
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5702
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89041
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17785
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43839
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71232
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00053
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30416
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62442
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07844
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42959
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14709
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34922
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57122
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779518
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028566
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297732
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589541
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906869
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253181
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632591
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049939
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502483
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980978
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51195
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09564
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6879
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00331
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2547
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5188
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79647
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08873
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39671
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72162
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12026
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49389
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22661
²(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44023
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60692
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7813
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030491
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299832
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59182
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909354
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255907
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635533
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053209
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51107
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990509
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52252
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11615
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78259
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07902
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33383
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60154
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8831
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17954
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49203
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8218
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17026
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55927
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30753
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53661
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.58643
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78303
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032377
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301843
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594017
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91174
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258526
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638424
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056396
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518361
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00003
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53312
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12799
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78704
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15371
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41279
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68507
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97156
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27309
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59024
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92501
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27892
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62571
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38988
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63462
±(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.37663
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784725
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034185
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30386
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596132
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914087
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261057
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641236
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05949
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521767
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00956
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54372
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13984
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78987
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23038
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49293
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76895
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05944
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36549
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68836
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02933
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39002
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69331
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47373
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73425
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.18423
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786346
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035952
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305735
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598234
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916349
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263546
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643982
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062513
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525124
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01909
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55432
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1517
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79279
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30918
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57541
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85528
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14993
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46046
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78816
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13434
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51874
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78075
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55902
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83558
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.99835
¶(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787958
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037685
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307614
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600257
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918556
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265971
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646618
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065426
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528352
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02864
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56494
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16319
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79582
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39023
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66017
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94408
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24306
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55825
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89091
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25641
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65142
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8917
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64582
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93864
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.82907
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789499
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039366
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309441
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602211
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920676
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268299
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649207
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068249
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531498
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03818
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57556
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16595
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79887
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47352
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74734
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03544
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33889
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65891
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00663
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38573
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78825
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00475
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73412
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02198
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.69003
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790994
µ(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040955
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311173
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604133
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922791
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270548
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65167
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070988
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534546
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04772
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58615
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16876
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80206
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51346
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83701
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12944
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43752
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76849
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13276
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51902
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92931
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11998
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82394
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11227
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.55575
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792442
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042513
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312873
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605962
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924759
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272743
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654057
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073648
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537496
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05286
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59679
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17167
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80529
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51711
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92922
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22607
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54127
(411.62, 14.79, 312.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8916
