¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274945
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28322
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00313
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70875
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01707
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26598
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52666
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79987
¶(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08651
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38751
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73138
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10098
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44881
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60043
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75747
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92012
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08858
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26308
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4439
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15967
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856341
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100589
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330217
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576365
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842913
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331582
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71053
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127036
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586884
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09709
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66636
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30543
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03522
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76056
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47637
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77707
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0595
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35598
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67516
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03831
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27066
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41434
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56313
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71714
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87665
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04184
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21294
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39023
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57389
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88081
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864193
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11449
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384853
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645744
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925092
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343407
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7235
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14132
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602699
¹(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11473
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68605
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32763
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06734
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81306
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53506
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33069
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63773
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97541
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.107
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24321
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38421
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53021
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68134
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83784
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99991
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16778
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34164
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52181
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70848
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67182
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872016
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122907
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39399
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687723
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006985
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355204
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736436
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155583
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618473
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13228
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70573
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34979
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09941
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86633
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59462
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41266
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96288
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08856
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21985
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35827
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50159
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64996
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80359
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96267
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12741
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29806
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47481
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65798
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8478
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54298
´(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879805
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131343
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40309
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697601
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017733
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36697
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74934
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169821
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634241
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14981
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72537
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37752
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13147
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92026
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65506
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4807
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09466
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2228
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35548
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49282
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63496
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78217
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93455
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09231
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25928
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43281
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61259
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79891
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99197
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50712
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887563
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139721
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412158
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707435
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02846
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378688
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762214
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183999
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649962
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16729
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74494
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40559
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16352
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97501
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71633
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61881
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2308
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36154
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49688
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.637
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78205
±(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93217
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08764
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24861
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41531
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58799
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76686
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95218
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14423
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03485
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475498
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148085
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421221
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717251
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039152
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390376
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775074
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198132
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665617
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18473
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7645
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43365
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1955
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03048
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77847
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76561
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37144
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50489
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64303
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.786
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93405
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08731
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24603
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41034
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58051
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75679
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93942
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12551
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30922
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24707
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482973
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156397
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430239
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72706
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049816
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402045
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78786
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212272
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681253
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20215
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78767
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46163
²(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22746
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08666
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84494
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91529
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51674
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.653
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79403
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94008
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09122
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24775
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40982
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57763
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75145
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92484
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09921
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27982
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46689
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46872
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490423
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164691
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439209
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736796
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060459
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413636
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800597
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226324
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696826
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21953
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80681
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48961
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25937
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14171
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97605
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06788
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66686
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80607
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95016
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09934
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25376
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41368
(414.48, 12.74, 325.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57926
