¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ (379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.199391
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.554878
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.53617
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.518287
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.617719
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.871956
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.156635
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.947055
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.613692
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.47155
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.34022
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.225285
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.115939
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.011809
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.912553
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.858749
› (379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.807568
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.758155
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.710446
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.664371
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.619873
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.576892
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.535376
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.991672
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.962448
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.649343
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.624766
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.60113
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.578415
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.556601
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.535667
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.515595
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.496369
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.47797
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.460385
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.602937
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.855464
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.13812
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.871146
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.460351
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.325588
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.210304
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.100652
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.99625
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.91694
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.863035
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.811009
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.760788
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.712301
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.665481
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.620265
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.576593
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.53441
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.493661
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.916865
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.890054
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.590567
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.566374
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.543109
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.520752
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.499282
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.478681
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.458929
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.440012
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.42191
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.40461
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.588332
¡ (379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.839177
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.119844
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.451616
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.31616
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.197516
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.087455
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.982687
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.923755
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.868924
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.816012
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.764941
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.715638
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.668036
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.622066
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.577671
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.534791
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.493371
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.453359
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.848244
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.558708
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.533947
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.510122
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.487213
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.465198
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.444059
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.423775
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.404331
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.385709
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.367893
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.350868
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.573904
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.823093
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.101803
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.309165
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.186941
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.076369
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.990099
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.93225
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.876446
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.822602
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.770639
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.720481
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.672057
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.625299
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.580145
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.536535
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.494412
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.453723
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.414416
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.785628
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.503784
 (379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.479389
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.455917
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.433348
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.411663
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.390839
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.370862
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.351713
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.333374
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.31583
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.336961
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.559655
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.807212
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.083997
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.178609
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.067419
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.001379
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.942461
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.885635
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.830814
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.777915
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.726859
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.677574
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.62999
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.584041
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.539668
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.496808
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.45541
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.415421
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.37679
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.731601
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.450843
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.426799
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.403666
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.381426
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.360055
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.339536
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.319851
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.300985
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.282917
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.265635
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.32426
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.545582
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.791534
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.066424
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.076748
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.014466
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.954423
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.896523
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.840676
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.786794
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.734798
œ (379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.68461
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.63616
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.58938
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.544207
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.500579
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.45844
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.417736
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.378416
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.340432
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.683163
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.399803
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.376096
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.353289
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.331361
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.310293
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.290066
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.270663
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.252067
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.234261
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.217231
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.311714
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.531685
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.776057
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.049085
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.029401
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.968177
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.90915
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.852224
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.797313
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.744329
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.693196
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.64384
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.596189
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.550179
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.505748
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.462833
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.421385
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.381345
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.342667
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.305304
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.374876
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.350582
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.327198
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.304703
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.283077
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.262299
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.242353
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.22322
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.204884
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.187329
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.170539
 (379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.299323
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.517963
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.760782
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.031977
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.983766
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.923556
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.865499
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.809505
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.755488
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.703364
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.653058
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.604496
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.557611
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.512338
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.468616
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.426387
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.385598
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.346196
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.308133
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.271362
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.327077
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.303105
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.280032
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.257836
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.2365
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.216002
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.196325
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.177452
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.159365
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.14205
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.125492
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.287086
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.504418
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.745708
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.001239
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.939785
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.880542
