¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(439.13, 14.97, 252.42) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.246
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837611
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935042
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036031
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140701
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249203
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361723
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478487
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599644
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725373
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855924
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991562
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13256
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27911
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43154
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8593
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35154
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8924
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749224
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932012
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101782
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281253
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471173
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672417
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886008
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113107
µ(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39418
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652527
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743305
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837345
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93479
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035728
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140397
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248927
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361441
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478189
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599307
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725014
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855598
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991234
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13219
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27956
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46241
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88645
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3481
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8782
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755556
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933269
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103149
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282663
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472673
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673992
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887705
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130127
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418409
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653228
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74404
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838078
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935545
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036538
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141196
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249713
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362298
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479029
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600175
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725971
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856521
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992208
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1348
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29077
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5108
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9389
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40511
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91472
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761802
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934858
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104826
µ(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28444
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47454
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675965
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889771
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15308
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443096
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654921
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745753
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839865
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937346
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038375
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1431
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251678
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364266
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48108
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602311
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728127
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858751
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996841
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14701
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3034
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56094
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99321
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46423
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97923
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767966
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936703
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106778
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286523
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476713
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678277
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905208
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176431
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468221
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657544
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748441
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842642
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940181
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041297
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146108
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254768
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367433
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484322
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605622
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731534
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865261
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01003
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16061
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3174
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61284
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04949
¶(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52548
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04396
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774056
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938856
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10907
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288914
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479224
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680958
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927345
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20019
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493799
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661194
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752164
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846416
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944088
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045273
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150184
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258941
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371731
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488744
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610168
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739757
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879383
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02456
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17566
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33288
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66656
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1078
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58894
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10582
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779947
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941324
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111643
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291643
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482135
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694222
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949862
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22434
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519811
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665772
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756866
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851238
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050335
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155362
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264264
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377199
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494351
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619966
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754713
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894799
¹(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04046
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19205
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34985
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72215
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16814
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65409
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17002
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782561
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944046
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114525
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294683
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485354
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715565
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972768
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24895
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546294
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671313
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762576
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857084
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955014
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056483
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161672
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270738
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383833
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50566
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635809
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771006
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911572
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05777
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20987
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36824
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7796
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23054
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71511
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23659
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785463
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947111
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117722
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298064
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495834
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737298
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996013
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273941
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573234
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67788
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769266
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863955
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962037
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063687
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169059
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278334
¹(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396492
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522232
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652852
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788579
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929676
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07644
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22913
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41991
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83905
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29513
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77834
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30565
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788627
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950434
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121231
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301758
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516501
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759341
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019696
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299382
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59699
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685413
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776966
