¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
»(338.31, 7.61, 338.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13905
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00938
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46394
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.110173
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.256818
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.412991
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.579579
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757645
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948354
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153103
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373396
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594451
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828488
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08082
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353706
‚(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649591
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971587
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280783
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572259
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905035
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26607
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659136
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09529
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69829
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3028
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98158
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72437
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7459
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56276
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11496
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52958
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.112216
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.259121
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.415551
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.58245
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760828
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951903
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157017
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374979
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59219
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826051
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078231
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350869
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646557
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968228
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287189
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596504
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931219
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294487
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690109
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15238
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69764
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30206
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98079
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80517
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84034
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7031
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22274
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59836
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.113772
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.260768
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.417317
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.584335
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76283
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95402
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159335
‚(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379178
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596513
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830214
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082199
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354607
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650031
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971372
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300382
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611849
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949014
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315063
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71385
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1604
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70151
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30524
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98309
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88624
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.949
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84719
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33278
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67042
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.115441
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.262553
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.419217
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.586321
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76496
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956352
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161812
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383633
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601293
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835348
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087747
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360599
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656556
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978491
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306742
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618708
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956403
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3231
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722626
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17605
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71893
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32471
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00819
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91585
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01739
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95249
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4821
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74575
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.117227
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.264447
‡(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.421222
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.588467
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767278
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958786
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165483
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388349
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606338
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840812
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093605
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366944
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663421
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985968
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313695
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62618
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964516
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331887
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732155
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19259
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73726
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34522
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03482
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94665
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0858
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05094
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58693
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82441
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.119128
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.266452
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.423362
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590745
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769697
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961409
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170393
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393325
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611648
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846549
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099805
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373642
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670654
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993834
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321186
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634267
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973265
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341369
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744081
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20992
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75655
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36677
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06252
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97873
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1558
‰(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15134
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68589
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90639
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.121119
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.268596
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.425638
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.593183
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772305
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964191
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175523
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398538
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617257
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852533
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106261
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380669
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678263
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002155
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329247
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642974
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982656
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351607
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759694
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22808
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77673
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38935
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09134
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0121
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22747
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25361
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76932
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99183
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.123226
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.270852
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.428019
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.595783
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775073
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967817
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180789
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403957
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623106
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858824
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113064
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387996
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686247
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010813
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337883
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652331
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992753
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362578
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776076
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24708
†(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79787
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41299
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12124
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04678
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30081
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35789
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8367
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.125481
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.273221
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.430567
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.598463
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777947
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972849
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186194
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409702
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62923
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865427
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120187
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395687
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694612
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019934
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347125
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662286
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003559
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374288
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793297
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26694
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81991
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43767
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15222
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08839
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37584
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46414
(338.31, 7.66, 338.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90675
