¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80653
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.895149
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.93598
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.978194
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.021934
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.067229
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.119123
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.191283
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.266332
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.344365
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.425569
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510116
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.598196
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690007
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.785722
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885651
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989961
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149234
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401637
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676713
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.318053
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.3722
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.428375
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.486718
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.547303
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.610254
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.67564
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.723005
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.757516
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.793228
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.830255
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868561
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.908255
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.949296
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.991823
¶(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.035796
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.081363
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.145237
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.218204
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.294055
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372972
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455061
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540568
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62967
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722562
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819406
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920525
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026101
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179017
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433974
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711872
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.315554
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.369633
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.425767
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.484021
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.544524
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.607351
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.672689
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.735547
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.770293
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.806261
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.843516
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.882073
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.92202
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.96335
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.006117
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.05041
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.101265
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.172227
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.246005
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32272
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.402531
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.485628
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.572137
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662272
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756245
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85429
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956657
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06356
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210065
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467608
(385.35, 14.37, 305.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748502
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719125
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063333
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431487
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836229
¹(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25363
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675062
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14226
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74025
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26968
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76147
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723082
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07039
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440006
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845652
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264381
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686862
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1513
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73106
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26785
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75951
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29792
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726734
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074426
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448286
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854775
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275029
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698536
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16418
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72145
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26624
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75771
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29595
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730084
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078118
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456298
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863574
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285559
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710122
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1769
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71143
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26477
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75617
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29424
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733188
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081522
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463977
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872071
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295982
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721533
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18952
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70655
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26354
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75479
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29276
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90817
¹(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736012
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084586
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467404
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880244
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30629
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732881
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.202
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72039
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26248
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75364
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34567
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738524
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087365
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470455
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888115
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316469
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744052
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21436
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73406
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28264
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83136
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43816
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740782
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089809
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473146
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895659
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326553
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755107
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22655
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75547
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35946
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91615
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53217
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742696
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091943
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475513
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898615
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336514
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766048
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24811
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7846
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41737
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00216
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62763
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744375
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093764
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477509
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900863
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346331
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787474
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27422
·(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81365
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45033
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08942
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72455
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745734
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095288
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479177
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902687
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367475
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811021
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30029
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84257
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48292
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17801
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82301
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746819
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096445
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48046
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904132
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370205
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834499
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32624
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87145
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5151
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26788
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.923
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747627
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097342
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481434
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905163
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372446
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85785
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35208
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9002
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54694
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34482
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02451
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748097
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097866
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482046
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905851
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374288
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876143
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37783
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92886
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57832
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38081
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12765
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748314
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098115
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482296
³(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906139
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375767
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877797
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40345
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95739
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60933
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41637
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23233
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748233
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098032
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482215
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906034
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375935
(385.88, 14.34, 305.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879046
