¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(387.75, 13.57, 254.32) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.720577
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542324
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08238
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.21315
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.18233
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.15321
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.12576
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.09997
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.0758
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.05325
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.03229
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.01291
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.995098
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.978833
â(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.964105
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.950903
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.939219
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.445079
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599075
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.762933
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937531
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124022
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323589
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537601
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767634
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015534
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283432
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573765
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88942
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233858
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620674
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056428
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540071
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.05496
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.02328
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.993288
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.964957
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.938267
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.913194
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.889722
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.867827
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.847498
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.828714
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.811466
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.795739
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.781516
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.768792
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.757556
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.446799
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.600898
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764871
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939611
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126278
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325956
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540133
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770397
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018499
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286632
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577216
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893209
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237981
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619151
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054701
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538152
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.872668
ï(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.841804
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.812592
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.785009
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.759034
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.734644
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.711825
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.690554
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.670815
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.652595
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.635878
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.620653
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.60691
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.594632
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.583817
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448199
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.602864
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766966
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941867
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128638
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328506
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542898
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773328
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02167
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290078
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580965
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897259
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242411
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620424
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053362
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532781
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.698319
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.668223
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.63975
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.612873
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.587573
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.56383
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.541625
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.52094
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.50176
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.48407
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.467857
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.453106
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.439811
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.427956
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.417535
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.449046
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605005
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769215
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944246
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131208
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33126
ç(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545836
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776487
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025084
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29373
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584959
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901611
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247171
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625025
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047252
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524988
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.531442
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.502076
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.474299
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.448092
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.423432
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.4003
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.378677
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.358547
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.339895
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.322706
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.306967
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.292664
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.279788
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.268331
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.258283
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44999
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606645
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771618
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946799
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13393
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334169
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548944
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779833
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028707
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297692
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589207
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90624
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250278
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625365
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040634
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517626
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.3716
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.342925
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.315814
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.290238
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.266185
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.243632
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.222561
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.202956
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.184804
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.168086
Ù(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.152795
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.138916
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.126438
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.115355
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.105655
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45107
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.607784
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774153
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949541
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136817
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337279
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552295
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78345
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03258
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30184
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593751
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908175
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250924
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626038
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038368
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510631
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.218412
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.190394
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.16391
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.138936
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.115458
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.093452
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.072905
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.053797
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.036116
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.019846
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.004978
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 8.9915
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 8.979398
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 8.968667
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 8.959297
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452263
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.609061
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776016
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952419
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139915
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340592
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55581
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787233
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036675
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305365
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59465
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90902
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251863
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6271
(386.84, 13.49, 255.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039475
ã(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.100427
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.071502
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.044108
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.018221
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 8.99382
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 8.970967
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 8.965126
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 8.960627
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 8.95747
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 8.955651
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 8.955172
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 8.956026
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 8.95822
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 8.961752
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 8.966624
(386.84, 13.49, 255.21) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 8.972843
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407149
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677231
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968963
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271348
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595749
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948031
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3164
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620552
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946733
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29743
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67539
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8163
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.6036
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.64317
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.54738
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.45513
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.37453
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.357
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.34194
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.32935
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.31921
